start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
142e4,16f3c,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,564.0
16f3c,16f44,3.0,10.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,953.0
16f3c,14fa0,4.0,14.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,1172.0
16f3c,142e8,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,587.0
16f08,16f44,7.0,16.0,4.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,11.0,1.0,0.0,2.0,2.0,2149.0
16f08,14fa0,8.0,20.0,4.0,4.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,13.0,1.0,0.0,3.0,2.0,2368.0
16f08,142e8,6.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1783.0
16f08,142e4,4.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1196.0
16f08,16f3c,5.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1560.0
16f08,16f24,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,772.0
16f08,16f38,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,996.0
16e4c,16efc,3.0,9.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,794.0
16e4c,16ef8,2.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,428.0
16ef8,16efc,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,594.0
16e44,16efc,4.0,11.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1013.0
16e44,16e4c,2.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,419.0
16e44,16ef8,3.0,8.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,647.0
16e20,16efc,7.0,35.0,10.0,14.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,24.0,6.0,1.0,3.0,1.0,1822.0
16e20,16e4c,5.0,31.0,10.0,14.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,22.0,6.0,1.0,1.0,1.0,1228.0
16e20,16ef8,6.0,32.0,10.0,14.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,22.0,6.0,1.0,2.0,1.0,1456.0
16e20,16e44,4.0,26.0,7.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,6.0,1.0,1.0,1.0,1028.0
16e20,1732c,2.0,19.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,6.0,1.0,0.0,1.0,591.0
16e20,1735c,3.0,24.0,7.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,6.0,1.0,0.0,1.0,809.0
1732c,16efc,6.0,26.0,7.0,11.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,21.0,2.0,0.0,3.0,0.0,1454.0
1732c,16e4c,4.0,22.0,7.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,19.0,2.0,0.0,1.0,0.0,860.0
1732c,16ef8,5.0,23.0,7.0,11.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,19.0,2.0,0.0,2.0,0.0,1088.0
1732c,16e44,3.0,17.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,2.0,0.0,1.0,0.0,660.0
1732c,1735c,2.0,15.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,441.0
16eec,16efc,9.0,40.0,10.0,15.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,3.0,2.0,2270.0
16eec,16e4c,7.0,36.0,10.0,15.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,26.0,6.0,1.0,1.0,2.0,1676.0
16eec,16ef8,8.0,37.0,10.0,15.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,26.0,6.0,1.0,2.0,2.0,1904.0
16eec,16e44,6.0,31.0,7.0,14.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,21.0,6.0,1.0,1.0,2.0,1476.0
16eec,16e20,3.0,14.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,4.0,1.0,0.0,2.0,816.0
16eec,1732c,4.0,24.0,5.0,11.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,15.0,6.0,1.0,0.0,2.0,1039.0
16eec,168f8,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,448.0
16eec,1735c,5.0,29.0,7.0,13.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,20.0,6.0,1.0,0.0,2.0,1257.0
168f8,16efc,8.0,37.0,10.0,14.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,25.0,6.0,1.0,3.0,2.0,2046.0
168f8,16e4c,6.0,33.0,10.0,14.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,1.0,2.0,1452.0
168f8,16ef8,7.0,34.0,10.0,14.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,2.0,2.0,1680.0
168f8,16e44,5.0,28.0,7.0,13.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,18.0,6.0,1.0,1.0,2.0,1252.0
168f8,16e20,2.0,11.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,592.0
168f8,1732c,3.0,21.0,5.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,6.0,1.0,0.0,2.0,815.0
168f8,1735c,4.0,26.0,7.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,17.0,6.0,1.0,0.0,2.0,1033.0
16ee0,16e4c,8.0,39.0,10.0,16.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,2.0,2.0,2041.0
16ee0,16ef8,9.0,40.0,10.0,16.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,3.0,2.0,2269.0
16ee0,16e44,7.0,34.0,7.0,15.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,2.0,2.0,1841.0
16ee0,16e20,4.0,17.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,2.0,1181.0
16ee0,1732c,5.0,27.0,5.0,12.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,17.0,6.0,1.0,1.0,2.0,1404.0
16ee0,16eec,2.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,589.0
16ee0,168f8,3.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,813.0
16ee0,1735c,6.0,32.0,7.0,14.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,22.0,6.0,1.0,1.0,2.0,1622.0
16eac,16ed4,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,536.0
16e98,16ed4,4.0,10.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,909.0
16e98,16eac,3.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,677.0
16e98,16ea4,2.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,373.0
16ea4,16ed4,3.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,678.0
16ea4,16eac,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,445.99999999999994
14f9c,16ed4,6.0,17.0,4.0,5.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,4.0,0.0,4.0,1.0,1267.0
14f9c,16eac,5.0,14.0,4.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,1035.0
14f9c,16e98,3.0,10.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,589.0
14f9c,16ea4,4.0,12.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,731.0
14f9c,16e80,2.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,358.0
16e80,16ed4,5.0,16.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,1.0,1087.0
16e80,16eac,4.0,13.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,855.0
16e80,16e98,2.0,9.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,409.0
16e80,16ea4,3.0,11.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,551.0
13e20,13e44,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,449.0
13e18,13e44,3.0,12.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,653.0
13e18,13e20,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,449.0
14b94,15cfc,4.0,7.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,628.0
14b94,15d24,5.0,9.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,802.0
14b94,14dd4,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,272.0
14b94,15cf8,3.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,445.0
14b68,14b94,5.0,17.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,0.0,731.0
14b68,15cfc,8.0,23.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,7.0,1.0,1209.0
14b68,15d24,9.0,25.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,14.0,0.0,0.0,8.0,1.0,1383.0
14b68,14dd4,6.0,20.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,1.0,853.0
14b68,15cf8,7.0,21.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,1.0,1026.0
15cfc,15d24,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,357.0
14dd4,15cfc,3.0,6.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,478.0
14dd4,15d24,4.0,8.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,652.0
14dd4,15cf8,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,295.0
15cf8,15cfc,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,356.0
15cf8,15d24,3.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,530.0
16f24,16f44,6.0,14.0,4.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,10.0,1.0,0.0,1.0,2.0,1771.0
16f24,14fa0,7.0,18.0,4.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,12.0,1.0,0.0,2.0,2.0,1990.0
16f24,142e8,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1405.0
16f24,142e4,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,818.0
16f24,16f3c,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1182.0
16f24,16f38,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,618.0
14c64,14b94,8.0,23.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,6.0,2.0,1142.0
14c64,14b68,4.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,585.0
14c64,14dd4,9.0,26.0,0.0,10.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,15.0,0.0,0.0,6.0,3.0,1264.0
15bc8,15bd8,4.0,12.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,687.0
15bc8,15b50,5.0,14.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,818.0
15bc8,15bd4,3.0,11.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,556.0
15b04,15b40,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,297.0
14c44,15b04,3.0,11.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,419.0
14c44,15b40,4.0,14.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,593.0
14c44,14c54,2.0,8.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,296.0
14c54,15b04,2.0,7.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,245.0
14c54,15b40,3.0,10.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,419.0
1735c,16efc,5.0,16.0,5.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,1231.0
1735c,16e4c,3.0,12.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,637.0
1735c,16ef8,4.0,13.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,865.0
1735c,16e44,2.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,437.0
17548,163c4,7.0,41.0,5.0,26.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,34.0,3.0,0.0,2.0,0.0,1231.0
17548,163bc,6.0,36.0,2.0,25.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,29.0,3.0,0.0,2.0,0.0,1072.0
17548,175b4,5.0,34.0,2.0,24.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,28.0,3.0,0.0,1.0,0.0,896.0
16398,17548,2.0,14.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,471.0
16398,163c4,8.0,50.0,8.0,29.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,37.0,7.0,1.0,2.0,1.0,1438.0
16398,163bc,7.0,45.0,5.0,28.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,32.0,7.0,1.0,2.0,1.0,1279.0
16398,175b4,6.0,43.0,5.0,27.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,31.0,7.0,1.0,1.0,1.0,1103.0
163bc,163c4,2.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,335.0
175b4,163c4,3.0,12.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,584.0
175b4,163bc,2.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,425.0
113b4,113f8,4.0,20.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,4.0,0.0,780122.0
113b4,113e0,2.0,14.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,386894.0
113b4,113ec,3.0,17.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,3.0,0.0,581713.0
11138,11800,5.0,120.0,2.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,66.0,47.0,3.0,3.0,1.0,781439.0
11138,11158,2.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,260470.0
11138,11370,3.0,8.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,460822.0
11138,1137c,4.0,13.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,616501.0
11158,11800,4.0,117.0,2.0,12.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,64.0,47.0,3.0,2.0,1.0,689606.0
11158,11370,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,368989.0
11158,1137c,3.0,10.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,524668.0
1111c,11800,6.0,127.0,4.0,16.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,70.0,49.0,3.0,4.0,1.0,884423.0
1111c,11138,2.0,10.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,194817.0
1111c,11158,3.0,13.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,363454.0
1111c,11370,4.0,15.0,2.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,1.0,563806.0
1111c,1137c,5.0,20.0,4.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,14.0,2.0,0.0,3.0,1.0,719485.0
11370,11800,3.0,114.0,2.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,62.0,47.0,3.0,1.0,1.0,520969.0
11370,1137c,2.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,356031.0
11454,114bc,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,114758.0
110f8,11800,9.0,166.0,5.0,19.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,91.0,65.0,3.0,4.0,3.0,1422585.0
110f8,11138,5.0,49.0,3.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,27.0,18.0,0.0,2.0,2.0,732979.0
110f8,11158,6.0,52.0,3.0,8.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,29.0,18.0,0.0,3.0,2.0,901616.0
110f8,1111c,4.0,46.0,3.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,25.0,18.0,0.0,1.0,2.0,641146.0
110f8,11370,7.0,54.0,3.0,9.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,30.0,18.0,0.0,3.0,3.0,1101968.0
110f8,1110c,2.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,329857.0
110f8,1137c,8.0,59.0,5.0,11.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,35.0,18.0,0.0,3.0,3.0,1257647.0
110f8,1177c,3.0,39.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,16.0,0.0,0.0,2.0,538162.0
1110c,11800,8.0,164.0,5.0,18.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,90.0,65.0,3.0,4.0,2.0,1256222.0
1110c,11138,4.0,47.0,3.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,26.0,18.0,0.0,2.0,1.0,566616.0
1110c,11158,5.0,50.0,3.0,7.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,28.0,18.0,0.0,3.0,1.0,735253.0
1110c,1111c,3.0,44.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.0,18.0,0.0,1.0,1.0,474783.0
1110c,11370,6.0,52.0,3.0,8.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,29.0,18.0,0.0,3.0,2.0,935605.0
1110c,1137c,7.0,57.0,5.0,10.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,34.0,18.0,0.0,3.0,2.0,1091284.0
1110c,1177c,2.0,37.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,16.0,0.0,0.0,1.0,371799.0
125c0,142d4,6.0,33.0,8.0,10.0,3.0,0.0,4.0,1.0,1.0,0.0,5.0,14.0,8.0,1.0,4.0,1.0,814.0
125c0,142e0,7.0,34.0,8.0,10.0,3.0,0.0,4.0,2.0,1.0,0.0,5.0,14.0,8.0,1.0,4.0,2.0,953.0
125c0,12584,5.0,31.0,8.0,10.0,3.0,0.0,3.0,1.0,1.0,0.0,5.0,13.0,8.0,1.0,3.0,1.0,710.0
125c0,13fcc,8.0,65.0,16.0,19.0,3.0,0.0,4.0,3.0,1.0,0.0,5.0,24.0,27.0,2.0,4.0,3.0,1057.0
125c0,125dc,2.0,10.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,343.0
125c0,1264c,3.0,12.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,474.0
125c0,124f0,4.0,28.0,7.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,12.0,7.0,1.0,3.0,0.0,606.0
115f4,11610,2.0,28.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,8.0,0.0,1.0,1.0,464937.00000000006
115f4,10724,7.0,79.0,3.0,17.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,47.0,26.0,0.0,3.0,3.0,1317610.0
115f4,1073c,8.0,82.0,3.0,18.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,49.0,26.0,0.0,4.0,3.0,1397027.0
115f4,10764,9.0,85.0,3.0,19.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,51.0,26.0,0.0,5.0,3.0,1577827.0
115f4,10714,5.0,40.0,2.0,14.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,27.0,9.0,0.0,2.0,2.0,814580.0
115f4,11674,6.0,73.0,2.0,14.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,43.0,25.0,0.0,2.0,3.0,980590.0
115f4,10708,4.0,36.0,1.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,9.0,0.0,2.0,2.0,724424.0
115f4,103ac,3.0,34.0,1.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,9.0,0.0,2.0,1.0,544470.0
11610,10724,6.0,76.0,3.0,17.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,45.0,26.0,0.0,2.0,3.0,1238052.0
11610,1073c,7.0,79.0,3.0,18.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,47.0,26.0,0.0,3.0,3.0,1317469.0
11610,11038,9.0,86.0,4.0,21.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,53.0,26.0,0.0,4.0,3.0,1734517.0
