start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
157e8,15728,4.0,17.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,2.0,1349.0
157e8,15754,8.0,39.0,10.0,16.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,2.0,2.0,2273.0
157e8,151f4,3.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,963.0
157e8,157f4,2.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,657.0
128ac,128b4,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,436.0
157b4,157dc,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,754.0
15788,157dc,5.0,16.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,1.0,1650.0
15788,157b4,4.0,13.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,1283.0
15788,157a0,2.0,9.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,588.0
15788,157ac,3.0,11.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,896.0
157a0,157dc,4.0,10.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,1428.0
157a0,157b4,3.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1061.0
157a0,157ac,2.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,674.0
139a4,157dc,6.0,17.0,4.0,5.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,4.0,0.0,4.0,1.0,1958.0
139a4,157b4,5.0,14.0,4.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,1591.0
139a4,15788,2.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,530.0
139a4,157a0,3.0,10.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,896.0
139a4,157ac,4.0,12.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,1204.0
1584c,139a8,2.0,11.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,437.0
12820,1284c,3.0,12.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,587.0
12820,12828,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,381.0
12828,1284c,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,381.0
1574c,15804,4.0,11.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,726.0
1574c,15800,3.0,8.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,504.0
1574c,15754,2.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,362.0
1359c,14620,5.0,9.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,844.0
1359c,137dc,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,366.0
1359c,145f4,3.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,541.0
1359c,145f8,4.0,7.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,664.0
13570,1359c,5.0,17.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,0.0,793.0
13570,14620,9.0,25.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,14.0,0.0,0.0,8.0,1.0,1457.0
13570,137dc,6.0,20.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,1.0,979.0
13570,145f4,7.0,21.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,1.0,1154.0
13570,145f8,8.0,23.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,7.0,1.0,1277.0
1366c,1359c,8.0,23.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,6.0,2.0,1238.0
1366c,13570,4.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,621.0
1366c,137dc,9.0,26.0,0.0,10.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,15.0,0.0,0.0,6.0,3.0,1424.0
1364c,1451c,3.0,11.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,421.0
1364c,14558,4.0,14.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,601.0
1364c,1365c,2.0,8.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,298.0
137e8,135c0,2.0,11.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.0,307.0
137dc,14620,4.0,8.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,664.0
137dc,145f4,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,361.0
137dc,145f8,3.0,6.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,484.0
145e0,14568,5.0,14.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,832.0
145e0,145ec,3.0,11.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,556.0
145e0,145f0,4.0,12.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,694.0
1451c,14558,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,303.0
1365c,1451c,2.0,7.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,246.0
1365c,14558,3.0,10.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,426.0
1023c,102dc,2.0,13.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,246.0
10560,105b0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1078.0
10da0,10d48,7.0,43.0,0.0,13.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,23.0,11.0,0.0,5.0,1.0,340551.0
10da0,10d18,5.0,35.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,19.0,11.0,0.0,4.0,1.0,332368.0
10da0,10d0c,3.0,23.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,9.0,0.0,2.0,1.0,300259.0
10da0,10d10,4.0,30.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0,10.0,0.0,3.0,1.0,311623.0
10da0,10df4,2.0,22.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,9.0,0.0,1.0,1.0,296011.0
10da0,10d2c,6.0,42.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,22.0,11.0,0.0,5.0,1.0,336681.0
15e50,15ebc,5.0,34.0,2.0,24.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,28.0,3.0,0.0,1.0,0.0,609.0
15e50,14cb8,6.0,36.0,2.0,25.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,29.0,3.0,0.0,2.0,0.0,785.0
15e50,14cc0,7.0,41.0,5.0,26.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,34.0,3.0,0.0,2.0,0.0,909.0
10524,102d0,3.0,21.0,6.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,13329.999999999998
10524,10354,2.0,13.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12306.999999999998
10354,102d0,2.0,13.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,3571.0
103f4,10524,8.0,90.0,4.0,53.0,0.0,0.0,5.0,2.0,1.0,0.0,17.0,64.0,2.0,0.0,5.0,2.0,38586923.00000001
103f4,10354,9.0,95.0,6.0,55.0,0.0,0.0,5.0,2.0,2.0,0.0,17.0,69.0,2.0,0.0,5.0,2.0,38589471.00000001
103f4,10510,7.0,82.0,0.0,50.0,0.0,0.0,5.0,2.0,0.0,0.0,17.0,56.0,2.0,0.0,5.0,2.0,38577164.00000001
103f4,10504,2.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,90697.0
103f4,104fc,6.0,77.0,0.0,46.0,0.0,0.0,4.0,2.0,0.0,0.0,17.0,52.0,2.0,0.0,4.0,2.0,38535680.00000001
10504,10510,6.0,80.0,0.0,49.0,0.0,0.0,5.0,1.0,0.0,0.0,17.0,55.0,2.0,0.0,5.0,1.0,38526978.00000001
10504,104fc,5.0,75.0,0.0,45.0,0.0,0.0,4.0,1.0,0.0,0.0,17.0,51.0,2.0,0.0,4.0,1.0,38485494.00000001
103fc,10510,5.0,77.0,0.0,47.0,0.0,0.0,4.0,1.0,0.0,0.0,17.0,53.0,2.0,0.0,4.0,1.0,38486467.00000001
103fc,104fc,4.0,72.0,0.0,43.0,0.0,0.0,3.0,1.0,0.0,0.0,17.0,49.0,2.0,0.0,3.0,1.0,38444983.00000001
103fc,104f0,2.0,16.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,1.0,0.0,1.0,1.0,1379949.0
103fc,10430,3.0,67.0,0.0,39.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,45.0,2.0,0.0,2.0,1.0,37744927.00000001
157ac,157dc,3.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1062.0
157ac,157b4,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,695.0
10d18,10d48,3.0,13.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,7.0,1.0,0.0,2.0,0.0,28928.0
10d18,10d2c,2.0,12.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,2.0,0.0,25058.0
15728,15804,7.0,35.0,10.0,14.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,24.0,6.0,1.0,3.0,1.0,1674.0
15728,15800,6.0,32.0,10.0,14.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,22.0,6.0,1.0,2.0,1.0,1452.0
15728,15c34,2.0,19.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,6.0,1.0,0.0,1.0,728.0
15728,15c64,3.0,24.0,7.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,6.0,1.0,0.0,1.0,948.0
15728,1574c,4.0,26.0,7.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,6.0,1.0,1.0,1.0,1168.0
15728,15754,5.0,31.0,10.0,14.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,22.0,6.0,1.0,1.0,1.0,1310.0
10cdc,10da0,5.0,33.0,0.0,6.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,17.0,9.0,0.0,5.0,0.0,337595.0
10cdc,10d18,9.0,47.0,0.0,12.0,4.0,0.0,8.0,1.0,0.0,0.0,2.0,25.0,11.0,0.0,8.0,1.0,375935.0
10cdc,10d0c,7.0,35.0,0.0,6.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,17.0,9.0,0.0,6.0,1.0,343826.0
10cdc,10d10,8.0,42.0,0.0,10.0,4.0,0.0,7.0,1.0,0.0,0.0,2.0,22.0,10.0,0.0,7.0,1.0,355190.0
10cdc,10df4,6.0,34.0,0.0,6.0,4.0,0.0,5.0,1.0,0.0,0.0,2.0,17.0,9.0,0.0,5.0,1.0,339578.0
10cdc,10cec,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,5326.0
10cdc,10cf4,3.0,9.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,18345.0
10cdc,10d00,4.0,12.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,43567.0
10d0c,10d48,5.0,21.0,0.0,11.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.0,0.0,44540.0
10d0c,10d18,3.0,13.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,36357.0
10d0c,10d10,2.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,15612.000000000002
10d0c,10d2c,4.0,20.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,11.0,2.0,0.0,4.0,0.0,40670.0
10d10,10d48,4.0,20.0,0.0,11.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,3.0,0.0,40292.0
10d10,10d18,2.0,12.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,32109.0
10d10,10d2c,3.0,19.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0,2.0,0.0,3.0,0.0,36422.0
13994,157dc,7.0,21.0,4.0,7.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,11.0,4.0,0.0,5.0,1.0,2348.0
13994,157b4,6.0,18.0,4.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,5.0,0.0,1981.0
13994,15788,3.0,11.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,920.0
13994,157a0,4.0,14.0,4.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,3.0,0.0,1286.0
13994,139a4,2.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,698.0
13994,157ac,5.0,16.0,4.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,1594.0
12710,128ac,2.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,467.0
12710,128b4,3.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,641.0
10df4,10d48,6.0,22.0,0.0,11.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,12.0,2.0,0.0,4.0,1.0,46523.0
10df4,10d18,4.0,14.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,1.0,38340.0
10df4,10d0c,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6231.0
10df4,10d10,3.0,9.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,17595.000000000004
10df4,10d2c,5.0,21.0,0.0,11.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,11.0,2.0,0.0,4.0,1.0,42653.0
10cec,10da0,4.0,29.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,4.0,0.0,335454.0
10cec,10d18,8.0,43.0,0.0,11.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,24.0,11.0,0.0,7.0,1.0,373794.0
10cec,10d0c,6.0,31.0,0.0,5.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,16.0,9.0,0.0,5.0,1.0,341685.0
10cec,10d10,7.0,38.0,0.0,9.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,21.0,10.0,0.0,6.0,1.0,353049.0
10cec,10df4,5.0,30.0,0.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,16.0,9.0,0.0,4.0,1.0,337437.0
10cec,10cf4,2.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,16204.000000000002
10cec,10d00,3.0,8.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,41426.00000000001
10cec,10d2c,9.0,50.0,0.0,16.0,3.0,0.0,8.0,1.0,0.0,0.0,3.0,27.0,11.0,0.0,8.0,1.0,378107.0
10cf4,10da0,3.0,27.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,3.0,0.0,332269.0
10cf4,10d48,9.0,49.0,0.0,15.0,3.0,0.0,7.0,1.0,1.0,0.0,3.0,27.0,11.0,0.0,7.0,1.0,378792.0
10cf4,10d18,7.0,41.0,0.0,10.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,23.0,11.0,0.0,6.0,1.0,370609.0
10cf4,10d0c,5.0,29.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,15.0,9.0,0.0,4.0,1.0,338500.0
10cf4,10d10,6.0,36.0,0.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,10.0,0.0,5.0,1.0,349864.0
10cf4,10df4,4.0,28.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,9.0,0.0,3.0,1.0,334252.0
10cf4,10d00,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,38241.00000000001
10cf4,10d2c,8.0,48.0,0.0,15.0,3.0,0.0,7.0,1.0,0.0,0.0,3.0,26.0,11.0,0.0,7.0,1.0,374922.0
10328,103c8,2.0,22.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,2.0,4476.0
10328,10518,3.0,25.0,6.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,12.0,0.0,1.0,2.0,5499.0
103c8,10510,9.0,96.0,4.0,55.0,0.0,0.0,6.0,3.0,0.0,0.0,17.0,61.0,9.0,0.0,6.0,3.0,38580116.00000001
103c8,10518,2.0,14.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,2952.0
10df8,10e64,8.0,32.0,0.0,7.0,3.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,12.0,1.0,6.0,0.0,21469.0
10df8,10e34,7.0,23.0,0.0,7.0,3.0,0.0,6.0,0.0,1.0,0.0,3.0,9.0,4.0,1.0,6.0,0.0,20925.0
105e4,10634,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1142.0
102b4,10328,2.0,18.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,2.0,4741.0
102b4,103c8,3.0,29.0,6.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,12.0,3.0,0.0,3.0,6670.0
102b4,10518,4.0,32.0,6.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,12.0,3.0,1.0,3.0,7693.0
