start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
1b684,1b174,3.0,12.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,500.0
1b654,1b224,6.0,26.0,7.0,11.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,21.0,2.0,0.0,3.0,0.0,1279.0
1b654,1b220,5.0,23.0,7.0,11.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,19.0,2.0,0.0,2.0,0.0,937.0
1b654,1b16c,3.0,17.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,2.0,0.0,1.0,0.0,500.0
1b654,1b174,4.0,22.0,7.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,19.0,2.0,0.0,1.0,0.0,716.0
1b654,1b684,2.0,15.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,358.0
1b214,1b224,9.0,40.0,10.0,15.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,3.0,2.0,2413.0
1b214,1b220,8.0,37.0,10.0,15.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,26.0,6.0,1.0,2.0,2.0,2071.0
1b214,1b16c,6.0,31.0,7.0,14.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,21.0,6.0,1.0,1.0,2.0,1634.0
1b214,1b174,7.0,36.0,10.0,15.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,26.0,6.0,1.0,1.0,2.0,1850.0
1b214,1b684,5.0,29.0,7.0,13.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,20.0,6.0,1.0,0.0,2.0,1492.0
1b214,1b654,4.0,24.0,5.0,11.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,15.0,6.0,1.0,0.0,2.0,1350.0
1b214,1ac14,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,772.0
1b214,1b148,3.0,14.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,4.0,1.0,0.0,2.0,1134.0
1ac14,1b224,8.0,37.0,10.0,14.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,25.0,6.0,1.0,3.0,2.0,2027.0
1ac14,1b220,7.0,34.0,10.0,14.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,2.0,2.0,1685.0
1ac14,1b16c,5.0,28.0,7.0,13.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,18.0,6.0,1.0,1.0,2.0,1248.0
1ac14,1b174,6.0,33.0,10.0,14.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,1.0,2.0,1464.0
1ac14,1b684,4.0,26.0,7.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,17.0,6.0,1.0,0.0,2.0,1106.0
1ac14,1b654,3.0,21.0,5.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,6.0,1.0,0.0,2.0,964.0
1ac14,1b148,2.0,11.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,748.0
1b208,1b220,9.0,40.0,10.0,16.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,3.0,2.0,2377.0
1b208,1b16c,7.0,34.0,7.0,15.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,2.0,2.0,1940.0
1b208,1b174,8.0,39.0,10.0,16.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,2.0,2.0,2156.0
1b208,1b684,6.0,32.0,7.0,14.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,22.0,6.0,1.0,1.0,2.0,1798.0
1b208,1b654,5.0,27.0,5.0,12.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,17.0,6.0,1.0,1.0,2.0,1656.0
1b208,1b214,2.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,692.0
1b208,1ac14,3.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1078.0
1b208,1b148,4.0,17.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,2.0,1440.0
182cc,182d4,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,443.0
18130,182d4,3.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,705.0
18130,182cc,2.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,532.0
1b1d4,1b1fc,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,672.0
1b1cc,1b1d4,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,751.0
1b1cc,1b1fc,3.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1058.0
1b1c0,1b1d4,3.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1058.0
1b1c0,1b1fc,4.0,10.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,1365.0
1b1c0,1b1cc,2.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,693.0
193c4,1b1d4,5.0,14.0,4.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,1781.0
193c4,1b1fc,6.0,17.0,4.0,5.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,4.0,0.0,4.0,1.0,2088.0
193c4,1b1cc,4.0,12.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,1416.0
193c4,1b1c0,3.0,10.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,1030.0
193c4,1b1a8,2.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,723.0
1b1a8,1b1d4,4.0,13.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,1394.0
1b1a8,1b1fc,5.0,16.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,1.0,1701.0
1b1a8,1b1cc,3.0,11.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1029.0
1b1a8,1b1c0,2.0,9.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,643.0
18248,1826c,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,647.0
18240,1826c,3.0,12.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,908.0
18240,18248,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,465.0
18fbc,1a040,5.0,9.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,849.0
18fbc,191fc,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,370.0
18fbc,1a014,3.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,493.0
18fbc,1a018,4.0,7.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,674.0
18f90,1a040,9.0,25.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,14.0,0.0,0.0,8.0,1.0,1463.0
18f90,18fbc,5.0,17.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,0.0,800.0
18f90,191fc,6.0,20.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,1.0,984.0
18f90,1a014,7.0,21.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,1.0,1107.0
18f90,1a018,8.0,23.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,7.0,1.0,1288.0
1908c,18fbc,8.0,23.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,6.0,2.0,1346.0
1908c,18f90,4.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,752.0
1908c,191fc,9.0,26.0,0.0,10.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,15.0,0.0,0.0,6.0,3.0,1530.0
1119c,1100c,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3327.0
15920,1592c,2.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,194560.0
15920,15938,3.0,7.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,238392.0
15920,15944,4.0,10.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,300738.0
1592c,15938,2.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,133368.0
1592c,15944,3.0,8.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,195714.0
156a0,156b8,2.0,8.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,215381.0
160c0,15c80,2.0,47.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,22.0,2.0,0.0,2.0,2694.0
160c0,11ad8,3.0,66.0,4.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,36.0,2.0,0.0,3.0,4592.0
15c80,11ad8,2.0,58.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,35.0,0.0,0.0,2.0,3870.0000000000005
15c1c,15bc4,4.0,13.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,285955.99999999994
15c1c,155cc,2.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,190677.99999999997
15c1c,15620,3.0,9.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,237518.99999999997
155cc,15bc4,3.0,12.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,1.0,234188.99999999997
155cc,15620,2.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,185751.99999999997
1229c,122b4,3.0,43.0,1.0,13.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,28.0,7.0,1.0,2.0,1.0,93764.99999999999
1229c,12338,4.0,48.0,2.0,16.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,33.0,7.0,1.0,2.0,1.0,94791.99999999999
1229c,111a8,8.0,72.0,5.0,24.0,3.0,0.0,5.0,1.0,2.0,0.0,5.0,51.0,9.0,1.0,5.0,1.0,102207.99999999999
1229c,1180c,9.0,73.0,5.0,24.0,3.0,0.0,5.0,2.0,2.0,0.0,5.0,51.0,9.0,1.0,5.0,2.0,103566.99999999999
1229c,11150,5.0,53.0,2.0,17.0,3.0,0.0,3.0,1.0,1.0,0.0,4.0,36.0,8.0,1.0,3.0,1.0,96465.99999999999
1229c,1118c,7.0,65.0,2.0,21.0,3.0,0.0,5.0,1.0,1.0,0.0,5.0,44.0,9.0,1.0,5.0,1.0,101180.99999999999
1229c,11170,6.0,58.0,2.0,19.0,3.0,0.0,4.0,1.0,1.0,0.0,4.0,40.0,8.0,1.0,4.0,1.0,98827.99999999999
1229c,12328,2.0,10.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,4360.0
11ba0,11f30,2.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3749.0
11ba0,15dc4,3.0,16.0,4.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,3971.0
11ba0,15dd8,4.0,18.0,4.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,5894.0
11ba0,160e0,6.0,67.0,6.0,20.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,51.0,13.0,0.0,2.0,1.0,10033.0
11ba0,15df8,5.0,64.0,6.0,19.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,50.0,12.0,0.0,2.0,0.0,8126.0
11f30,15dc4,2.0,11.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1974.0
11f30,15dd8,3.0,13.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,3897.0
11f30,160e0,5.0,62.0,4.0,18.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,46.0,13.0,0.0,2.0,1.0,8036.0
11f30,15df8,4.0,59.0,4.0,17.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,45.0,12.0,0.0,2.0,0.0,6129.0
15620,15bc4,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,95278.0
11ee8,11f04,2.0,12.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,2569.0
11ee8,11f2c,3.0,13.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,1.0,4284.0
11ee8,11b44,4.0,19.0,2.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,3.0,1.0,4834.0
11ee8,11b6c,5.0,26.0,2.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,15.0,6.0,0.0,3.0,2.0,6655.0
11f04,11f2c,2.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,3570.0
11f04,11b44,3.0,14.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,1.0,4120.0
11f04,11b6c,4.0,21.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,2.0,5941.0
1220c,12250,2.0,19.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,14.0,1.0,0.0,1.0,1.0,2639.0
1220c,11a3c,8.0,60.0,5.0,24.0,1.0,0.0,3.0,4.0,1.0,0.0,4.0,39.0,10.0,0.0,3.0,4.0,13632.0
1220c,11e7c,7.0,50.0,3.0,20.0,1.0,0.0,3.0,3.0,1.0,0.0,4.0,34.0,6.0,0.0,3.0,3.0,11587.0
1220c,15da0,5.0,42.0,1.0,16.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,30.0,4.0,0.0,3.0,1.0,8845.0
1220c,15dc0,6.0,43.0,1.0,16.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,30.0,4.0,0.0,3.0,2.0,9566.0
1220c,15d8c,4.0,40.0,1.0,16.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,29.0,4.0,0.0,2.0,1.0,7034.0
1220c,1225c,3.0,35.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,26.0,3.0,0.0,1.0,1.0,4451.0
12250,11a3c,7.0,43.0,5.0,15.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,26.0,9.0,0.0,2.0,4.0,12911.0
12250,11e7c,6.0,33.0,3.0,11.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,21.0,5.0,0.0,2.0,3.0,10866.0
12250,15da0,4.0,25.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,17.0,3.0,0.0,2.0,1.0,8124.0
12250,15dc0,5.0,26.0,1.0,7.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,17.0,3.0,0.0,2.0,2.0,8845.0
12250,15d8c,3.0,23.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,16.0,3.0,0.0,1.0,1.0,6313.0
12250,1225c,2.0,18.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,2.0,0.0,0.0,1.0,3730.0
1327c,1460c,2.0,11.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,183303.0
1327c,14640,4.0,22.0,3.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,18.0,0.0,1.0,2.0,0.0,508858.0
1327c,1461c,3.0,17.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,14.0,0.0,1.0,1.0,0.0,363686.0
15980,159b0,2.0,15.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,372330.0
15980,15a34,6.0,51.0,0.0,20.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,35.0,6.0,1.0,5.0,1.0,818577.0
11f2c,11b44,2.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2265.0
11f2c,11b6c,3.0,14.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,2.0,4086.0000000000005
11e68,11ee8,2.0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,2542.0000000000005
11e68,11f04,3.0,17.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,2.0,0.0,4397.0
11e68,11f2c,4.0,18.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,4.0,0.0,2.0,1.0,6112.0
11e68,11b44,5.0,24.0,3.0,8.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,14.0,6.0,0.0,3.0,1.0,6662.0
11e68,11b6c,6.0,31.0,3.0,9.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,20.0,6.0,0.0,3.0,2.0,8483.0
11df8,11ee8,7.0,42.0,1.0,13.0,6.0,0.0,5.0,1.0,1.0,0.0,4.0,28.0,4.0,0.0,5.0,1.0,13893.0
11df8,11f04,8.0,49.0,1.0,15.0,6.0,0.0,6.0,1.0,1.0,0.0,4.0,31.0,7.0,0.0,6.0,1.0,15748.0
11df8,11f2c,9.0,50.0,1.0,15.0,6.0,0.0,6.0,2.0,1.0,0.0,4.0,31.0,7.0,0.0,6.0,2.0,17463.0
11df8,11e4c,5.0,32.0,0.0,9.0,5.0,0.0,4.0,1.0,0.0,0.0,4.0,20.0,3.0,0.0,4.0,1.0,11351.0
11df8,11e68,6.0,37.0,1.0,12.0,5.0,0.0,4.0,1.0,1.0,0.0,4.0,25.0,3.0,0.0,4.0,1.0,13179.0
11e20,11e2c,2.0,8.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,3937.0
11dd0,11ec8,2.0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,2610.0
11dd0,11ee4,3.0,11.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,4364.0
11dd0,11e58,5.0,20.0,2.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,13.0,3.0,0.0,2.0,2.0,8267.0
11dd0,11de4,4.0,16.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,10.0,3.0,0.0,1.0,2.0,6367.0
11ec8,11e4c,9.0,47.0,1.0,12.0,7.0,0.0,6.0,3.0,0.0,0.0,4.0,28.0,6.0,0.0,6.0,3.0,17723.0
11ec8,11ee4,2.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2469.0
11ec8,11e58,4.0,15.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,2.0,6372.0
11ec8,11de4,3.0,11.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,4472.0
