basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
10934,7,0,4,0,0,1,0,0,0,1,5,0,0,1,0,2780,113.07769784172662
10940,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,2780,125.95359712230216
10960,16,0,7,0,0,1,0,0,0,3,10,1,1,1,0,2780,134.98057553956835
10978,10,0,5,0,0,1,0,0,0,1,6,1,1,1,0,2780,114.53381294964029
109a8,11,0,4,0,0,1,0,0,0,1,8,1,0,1,0,2224,132.23381294964028
109b4,8,0,3,0,0,1,0,0,0,1,5,1,0,1,0,1668,99.10191846522781
109d4,24,0,8,0,0,0,1,0,0,4,15,4,0,0,1,1668,135.61330935251797
109e4,20,0,6,0,0,0,1,0,0,3,12,4,0,0,1,1668,117.30395683453237
10a0c,10,0,3,0,0,0,1,0,0,2,4,3,0,0,1,556,246.75359712230215
10a2c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,556,240.17985611510792
10a34,50,0,22,0,0,1,0,0,0,17,28,2,2,1,0,2780,77.56834532374101
10a60,39,0,17,0,0,1,0,0,0,15,21,1,1,1,0,1112,280.2113309352518
10ac0,15,0,6,0,0,1,0,0,0,4,8,1,1,1,0,3336,88.69874100719424
10b68,7,0,1,0,0,0,1,0,0,2,1,2,1,0,1,1112,69.0431654676259
10b88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1112,79.97032374100719
10b8c,25,0,10,0,0,0,1,0,0,11,12,0,1,0,1,1668,139.61750599520383
10b9c,21,0,8,0,0,0,1,0,0,11,8,0,1,0,1,556,130.25359712230215
10bbc,13,0,4,0,0,0,1,0,0,7,5,0,0,0,1,556,67.52877697841727
10be4,3,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,102.0
10c14,4,0,0,3,0,1,0,0,0,0,3,0,0,1,0,3,122.66666666666667
10c1c,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,9,108.44444444444444
10c78,4,0,0,0,0,0,1,0,0,3,0,0,0,0,1,9,86.77777777777777
10c94,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,9,102.0
10cac,4,0,0,3,0,1,0,0,0,0,3,0,0,1,0,9,40.333333333333336
10cb8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,54.333333333333336
10cc8,6,0,3,0,0,1,0,0,0,0,4,1,0,1,0,9,83.44444444444444
10d24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,94.11111111111111
10d40,4,0,1,0,0,0,1,0,0,0,2,0,1,0,1,9,29.11111111111111
10d58,9,3,4,1,0,0,0,1,0,0,9,0,0,0,0,9,29.11111111111111
10d64,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,9,35.55555555555556
10d7c,7,2,4,0,0,0,0,1,0,0,6,1,0,0,0,9,65.55555555555556
10d88,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,3,97.33333333333333
10d98,9,2,4,0,0,0,1,0,0,0,5,3,0,0,1,3,73.0
10da4,6,0,3,0,0,0,1,0,0,0,4,1,0,0,1,1,139.0
10db4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,102.0
10dc0,6,2,2,0,0,0,0,1,0,0,5,1,0,0,0,1,134.0
10dd4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,102.0
10de0,4,1,2,0,0,0,1,0,0,0,2,1,0,0,1,1,137.0
10dfc,3,1,1,0,0,0,0,1,0,0,3,0,0,0,0,1,130.0
10e14,5,0,2,0,0,0,1,0,0,0,2,2,0,0,1,1,138.0
10e20,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,131.0
10e40,14,0,2,0,0,0,1,0,0,0,8,5,0,0,1,1,131.0
10e5c,7,0,2,0,0,0,1,0,0,0,4,2,0,0,1,1,141.0
10e80,28,0,6,0,0,0,1,0,0,0,16,10,1,0,1,1,139.0
10e9c,21,0,6,0,0,0,1,0,0,0,12,7,1,0,1,1,103.0
10eb4,15,0,4,0,0,0,1,0,0,0,9,5,0,0,1,1,137.0
10ecc,9,0,4,0,0,0,1,0,0,0,5,3,0,0,1,2,88.0
10eec,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,556,142.29136690647482
10f3c,16,1,7,2,0,0,0,1,0,3,10,1,2,0,0,556,121.14208633093526
10fb4,6,0,1,1,0,1,0,0,0,0,3,2,0,1,0,556,20.149280575539567
10fc0,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2,87.5
10fd4,6,0,3,0,0,0,1,0,0,0,3,0,2,0,1,2,191.5
11308,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,139.0
1131c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
11324,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,130.0
11328,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
1133c,5,0,1,2,0,0,1,0,0,2,2,0,0,0,1,1,131.0
11344,3,0,0,2,0,0,1,0,0,2,0,0,0,0,1,1,134.0
11350,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
11360,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,137.0
11378,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
1141c,3,0,1,1,0,0,1,0,0,2,0,0,0,0,1,1,137.0
11558,5,0,1,1,0,0,1,0,0,4,0,0,0,0,1,1,137.0
115d4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
1164c,5,0,2,1,0,0,1,0,0,1,3,0,0,0,1,1,134.0
116ac,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
116b8,16,4,3,3,0,0,0,1,0,2,14,0,0,0,0,1,130.0
116c8,12,4,1,2,0,0,0,1,0,2,10,0,0,0,0,1,129.0
1170c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,137.0
11748,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,130.0
1176c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
11788,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
117e0,8,2,1,1,0,1,0,0,0,0,5,2,0,1,0,19,77.78947368421052
1181c,6,3,1,1,0,0,0,1,0,1,5,0,0,0,0,19,68.63157894736842
11824,4,2,1,0,0,0,0,1,0,0,4,0,0,0,0,19,49.421052631578945
11828,3,1,1,0,0,0,0,1,0,0,3,0,0,0,0,18,69.61111111111111
11830,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,117.94444444444444
11834,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,129.0
11838,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
11840,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
11848,4,0,2,0,0,0,1,0,0,2,1,0,0,0,1,18,24.555555555555557
11858,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
1185c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
11860,5,0,1,1,0,0,1,0,0,1,3,0,0,0,1,18,45.611111111111114
11888,4,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,131.0
11894,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15012,92.98800959232614
118f4,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,8340,35.01127098321343
118f8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2224,30.282823741007196
118fc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1112,37.111510791366904
1190c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1112,43.42895683453237
11910,4,0,0,1,0,0,1,0,0,0,2,0,1,0,1,1112,53.73381294964029
11918,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1112,35.027877697841724
11924,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1112,43.523381294964025
11950,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1112,20.118705035971225
11958,10,0,1,3,0,0,0,1,0,2,7,0,1,0,0,1112,47.63669064748201
1196c,5,0,0,2,0,0,0,1,0,2,3,0,0,0,0,1112,53.514388489208635
1198c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,6116,78.66546762589928
11990,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3892,102.6379753340185
11994,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2780,105.82697841726619
119b8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1112,60.90467625899281
119c4,7,0,4,0,0,0,0,1,0,4,3,0,0,0,0,1112,53.236510791366904
119e4,9,1,6,0,0,1,0,0,0,0,7,1,0,1,0,1112,62.76978417266187
119ec,7,1,4,0,0,1,0,0,0,0,5,1,0,1,0,1112,55.68705035971223
119fc,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2224,68.73561151079137
11a08,6,0,3,0,0,0,1,0,0,0,3,0,2,0,1,1668,68.73381294964028
11a0c,5,0,3,0,0,0,1,0,0,0,3,0,1,0,1,1668,49.82314148681055
11a30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14456,89.63482291090205
11a64,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,556,42.3363309352518
11a6c,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,556,53.115107913669064
11a7c,10,7,2,0,0,0,1,0,0,0,2,7,0,0,1,6672,45.326588729016784
11a80,9,7,1,0,0,0,1,0,0,0,1,7,0,0,1,2780,39.68489208633093
11a84,8,6,1,0,0,0,1,0,0,0,1,6,0,0,1,2780,44.61330935251799
11a98,3,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1112,44.077338129496404
11aa0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1112,20.073741007194243
11b08,9,2,3,0,0,1,0,0,0,1,3,2,2,1,0,3892,60.36562178828366
11b0c,8,2,3,0,0,1,0,0,0,1,3,2,1,1,0,3336,42.91396882494005
11b10,7,2,3,0,0,1,0,0,0,1,3,2,0,1,0,2224,138.03507194244605
11b20,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1112,44.273381294964025
11b38,3,0,2,0,1,0,0,1,0,0,3,0,0,0,0,1112,20.096223021582734
11b44,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1112,44.077338129496404
11b64,6,0,4,0,1,0,0,1,0,0,6,0,0,0,0,1112,42.40017985611511
11b6c,4,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1112,39.23291366906475
11b7c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556,20.66906474820144
11b88,4,2,1,0,0,0,0,1,0,0,4,0,0,0,0,556,129.33093525179856
11b8c,3,1,1,0,0,0,0,1,0,0,3,0,0,0,0,556,154.01618705035972
11b90,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,556,44.226618705035975
11b94,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2224,33.114208633093526
11bb8,5,0,2,0,0,1,0,0,0,1,1,2,0,1,0,556,20.192446043165468
11bec,15,0,0,0,0,0,0,1,0,0,1,14,0,0,0,1112,20.260791366906474
11bf4,13,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1112,100.49820143884892
11c38,4,0,0,2,0,0,1,0,0,2,1,0,0,0,1,1112,47.4955035971223
11c4c,4,0,2,0,1,0,0,1,0,1,2,0,1,0,0,1112,49.12859712230216
11c54,2,0,1,0,1,0,0,1,0,0,2,0,0,0,0,4448,60.658498201438846
11c6c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15012,41.087863042899016
11c8c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,15012,78.49400479616307
11ca4,12,6,3,0,0,1,0,0,0,0,5,6,0,1,0,15012,89.54429789501732
11ce8,9,0,3,2,0,0,1,0,0,2,3,2,1,0,1,9452,90.07088446889547
11d24,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8896,115.96009442446044
11d2c,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,8896,77.22032374100719
11d40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,556,118.12769784172662
11d58,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9452,127.77369868810834
11d60,8,0,3,3,0,1,0,0,0,4,3,0,0,1,0,9452,125.27158273381295
11d90,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556,125.10251798561151
11da8,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,556,103.11870503597122
11de0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,556,125.96942446043165
11e30,8,5,1,0,0,1,0,0,0,0,2,5,0,1,0,8896,125.98190197841727
11e38,6,3,1,0,0,1,0,0,0,0,2,3,0,1,0,1112,125.06384892086331
11e40,4,1,1,0,0,1,0,0,0,0,2,1,0,1,0,7784,92.19989722507708
11e5c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,8896,110.16985161870504
11e64,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5004,117.20903277378098
11e70,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,5004,119.86870503597122
11e74,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3892,109.39054470709146
11e8c,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,8896,128.6683902877698
11ed8,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,9452,121.43906051629286
11f88,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,556,125.19244604316546
11f94,14,0,1,3,0,1,0,0,0,2,7,2,2,1,0,3336,133.15197841726618
11fdc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3336,99.59322541966426
11fec,17,10,3,0,0,1,0,0,0,0,4,10,2,1,0,3336,187.25299760191845
11ff4,15,10,3,0,0,1,0,0,0,0,4,10,0,1,0,556,203.9226618705036
11ff8,14,9,3,0,0,1,0,0,0,0,4,9,0,1,0,556,159.4568345323741
12008,10,6,2,0,0,1,0,0,0,0,3,6,0,1,0,556,103.07913669064749
1200c,9,5,2,0,0,1,0,0,0,0,3,5,0,1,0,2780,107.47122302158273
12010,8,4,2,0,0,1,0,0,0,0,3,4,0,1,0,8340,113.35971223021583
1205c,8,2,4,0,0,1,0,0,0,1,3,3,0,1,0,8340,116.40143884892086
12064,6,2,2,0,0,1,0,0,0,0,2,3,0,1,0,8340,107.14580335731415
12074,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1668,140.6552757793765
12078,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1668,95.48381294964028
1207c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7784,115.33376156217882
12080,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2224,115.11106115107914
12098,5,2,1,0,0,1,0,0,0,1,2,1,0,1,0,556,109.87410071942446
1209c,4,1,1,0,0,1,0,0,0,1,1,1,0,1,0,556,70.79496402877697
120b4,13,1,11,0,0,1,0,0,0,0,11,1,0,1,0,6116,114.16432308698496
120c8,8,0,7,0,0,1,0,0,0,0,7,0,0,1,0,8340,119.7568345323741
120cc,7,0,6,0,0,1,0,0,0,0,6,0,0,1,0,6672,95.61405875299761
120d4,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,2224,63.88803956834533
12120,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2224,121.34172661870504
12128,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2224,40.135341726618705
12138,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1668,119.63908872901679
1213c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1668,140.3441247002398
12140,9,2,5,1,0,1,0,0,0,0,6,2,0,1,0,2224,82.5728417266187
12178,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2224,99.39703237410072
1218c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2224,51.651978417266186
12190,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556,20.33812949640288
12198,8,2,3,0,0,1,0,0,0,0,3,4,0,1,0,22240,129.59514388489208
121d4,7,2,3,0,0,1,0,0,0,0,3,3,0,1,0,19460,86.2489722507708
121dc,5,2,1,0,0,1,0,0,0,0,1,3,0,1,0,19460,105.64727646454266
121f0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2780,61.201438848920866
12208,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17236,78.50527964724994
12210,7,2,4,0,0,1,0,0,0,0,6,0,0,1,0,17236,111.85872592248782
12224,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,5004,26.13449240607514
12244,3,1,1,0,0,1,0,0,0,0,1,1,0,1,0,7228,98.64997232982844
1225c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2780,123.06079136690647
12294,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2780,38.67086330935252
122a0,3,1,1,0,0,1,0,0,0,0,1,1,0,1,0,5004,45.30375699440447
122d8,10,8,1,0,0,0,0,1,0,0,10,0,0,0,0,5004,20.141087130295762
122e4,7,5,1,0,0,0,0,1,0,0,7,0,0,0,0,15012,110.47142286171064
12300,4,0,1,1,0,0,1,0,0,0,3,0,0,0,1,2224,81.9091726618705
1230c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12788,97.14263371911167
12314,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,15012,112.19930722088995
1231c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2780,120.19568345323741
12328,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2224,108.82913669064749
1232c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12788,40.00383171723491
12344,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,15012,111.74573674393818
12360,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2780,96.06187050359712
12368,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4448,37.24078237410072
12370,5,1,2,0,0,1,0,0,0,0,3,1,0,1,0,7228,118.97523519645821
12378,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,7228,98.04288876591035
12380,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7228,115.43345323741008
12394,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,12788,131.39505786675008
12400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22240,115.51173561151079
12440,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,5578,113.0661527429186
124a8,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,5578,102.76801721046971
124b8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3892,108.94989722507708
124bc,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,3336,123.33213429256595
124c0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1112,123.27607913669065
124d0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2224,151.71987410071944
124d4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,556,376.01258992805754
124dc,6,0,3,2,0,1,0,0,0,0,5,0,0,1,0,2224,103.11151079136691
124e8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2224,210.87814748201438
12514,8,2,5,0,0,1,0,0,0,1,4,2,0,1,0,2224,130.60521582733813
1251c,6,1,4,0,0,1,0,0,0,1,3,1,0,1,0,2224,144.9928057553957
12530,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2224,118.01214028776978
12550,6,0,3,0,0,1,0,0,0,0,4,1,0,1,0,556,117.14748201438849
12554,5,0,2,0,0,1,0,0,0,0,3,1,0,1,0,556,20.149280575539567
1257c,5,0,3,0,0,0,1,0,0,1,2,1,0,0,1,556,101.7068345323741
12588,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,556,65.10971223021583
125a8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556,125.06294964028777
125b0,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,556,103.63489208633094
125f4,9,2,5,0,0,0,1,0,0,0,6,2,0,0,1,5560,110.04208633093525
125fc,7,1,4,0,0,0,1,0,0,0,5,1,0,0,1,2780,122.83884892086331
12608,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2224,114.74865107913669
12640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1686,77.76868327402136
12644,3,1,0,1,0,1,0,0,0,0,2,0,0,1,0,556,83.14748201438849
1265c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,556,208.60971223021582
12664,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,556,125.5341726618705
12684,4,1,1,0,0,1,0,0,0,0,2,1,0,1,0,556,129.1564748201439
12690,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556,155.61690647482015
126b4,4,1,2,0,0,0,1,0,0,0,2,1,0,0,1,556,170.96762589928056
126c0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,556,118.14208633093526
126cc,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1130,105.97079646017698
126d0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,556,125.02338129496403
126d4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556,65.32014388489209
12740,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,574,84.47560975609755
12758,7,0,4,0,0,1,0,0,0,2,4,0,0,1,0,556,149.13129496402877
12774,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,556,48.473021582733814
12784,7,0,6,0,0,0,1,0,0,0,6,0,0,0,1,18,73.27777777777777
