basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
10328,11,2,2,0,0,0,1,0,0,0,5,5,0,0,1,47,54.191489361702125
10354,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,47,54.212765957446805
10368,24,2,15,0,0,0,0,1,0,3,18,2,1,0,0,800,22.6
103c8,11,4,3,0,0,0,1,0,0,0,3,7,0,0,1,47,41.04255319148936
103f4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,940,53.38936170212766
103fc,13,0,7,0,0,0,1,0,0,3,8,1,0,0,1,18800,36.47031914893617
10430,51,0,30,0,0,1,0,0,0,14,35,1,0,1,0,376000,96.71536702127659
104f0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,18800,36.93122340425532
104fc,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,18800,37.23702127659575
10504,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,940,43.0968085106383
10510,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,940,44.13191489361702
10518,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,47,21.76595744680851
10524,8,4,3,0,0,0,0,1,0,0,8,0,0,0,0,47,207.63829787234042
10544,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,1,139.0
10558,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,132.0
10560,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20,24.2
10568,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,400,20.53
1056c,21,0,10,0,0,1,0,0,0,3,14,2,1,1,0,400,20.47
105b0,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,20,29.7
105c0,7,0,3,0,0,1,0,0,0,0,5,1,0,1,0,20,26.8
105cc,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,131.0
105dc,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,103.0
105e4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20,29.2
105ec,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,400,20.3375
105f0,21,0,10,0,0,1,0,0,0,3,14,2,1,1,0,400,20.47
10634,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,20,27.9
10644,7,0,3,0,0,1,0,0,0,0,5,1,0,1,0,20,49.3
10650,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,103.0
10660,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,103.0
10678,22,2,14,0,0,0,1,0,0,2,12,3,4,0,1,1,130.0
106d0,10,0,6,0,0,0,1,0,0,1,5,0,3,0,1,1,138.0
106f8,10,2,5,1,0,0,0,1,0,0,10,0,0,0,0,1,131.0
10a3c,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,1,104.0
10a50,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,103.0
10a58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,140.0
10a5c,5,0,2,0,0,0,1,0,0,0,3,1,0,0,1,1,132.0
10a70,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
10a78,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,103.0
10a84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,103.0
10a94,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,138.0
10b14,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,132.0
10b2c,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,139.0
10b38,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,137.0
10b3c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,130.0
10bc8,12,4,4,0,0,1,0,0,0,1,4,4,2,1,0,1,55.0
10c14,7,0,3,0,0,1,0,0,0,1,3,0,2,1,0,1,20.0
10c30,6,0,4,0,1,0,0,1,0,0,6,0,0,0,0,1,55.0
10c38,4,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1,57.0
10c48,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,38.5
10c4c,6,4,1,0,0,0,0,1,0,0,6,0,0,0,0,1,114.0
10c64,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
10c6c,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,131.0
10c7c,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,400,66.59
10c88,4,0,3,0,0,1,0,0,0,0,3,0,0,1,0,400,20.395
10c98,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
10ccc,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,103.0
10cdc,4,0,1,2,0,1,0,0,0,2,1,0,0,1,0,95,22.53684210526316
10cec,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,95,33.526315789473685
10cf4,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,95,137.0421052631579
10d00,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,95,265.4947368421053
10d0c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95,44.71578947368421
10d10,7,0,4,0,0,1,0,0,0,0,5,1,0,1,0,95,119.62105263157895
10d18,5,0,2,0,0,1,0,0,0,0,3,1,0,1,0,285,72.78947368421052
10d2c,7,0,5,1,0,1,0,0,0,3,3,0,0,1,0,95,45.4
10d48,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,95,40.73684210526316
10da0,21,0,2,0,0,1,0,0,0,0,11,9,0,1,0,4180,70.34162679425837
10df4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,95,20.873684210526317
10df8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,4,101.0
10e04,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,59.0
10e0c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.0
10e10,7,0,2,2,0,1,0,0,0,1,3,2,0,1,0,1,57.0
10e1c,4,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1010,20.04950495049505
10e2c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,55.0
10e34,5,0,2,0,0,0,0,1,0,2,2,0,1,0,0,4,20.0
10e64,9,0,0,0,0,0,0,1,0,0,1,8,0,0,0,4,136.0
10ed4,8,3,4,0,0,0,1,0,0,0,4,3,0,0,1,1,138.0
10ef4,16,7,5,0,0,1,0,0,0,0,7,7,1,1,0,1,132.0
10f34,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,131.0
10f40,11,0,3,2,0,0,1,0,0,2,4,2,2,0,1,1,138.0
10f6c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,179.0
10f70,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,1,103.0
10f88,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,135.0
10f94,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
10fa4,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,103.0
10fb0,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,132.0
10fbc,10,0,3,3,0,1,0,0,0,4,4,0,1,1,0,1,138.0
10fc8,7,0,2,3,0,1,0,0,0,4,2,0,0,1,0,6,33.833333333333336
10fe4,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,138.0
11054,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,131.0
12448,8,3,3,0,0,1,0,0,0,0,4,3,0,1,0,1,135.0
12468,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
12470,5,0,0,1,0,1,0,0,0,0,4,0,0,1,0,1,131.0
12484,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
12494,6,0,2,0,0,1,0,0,0,1,2,2,0,1,0,1,138.0
124ac,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,135.0
124e8,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,138.0
124f4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,130.0
12500,6,0,0,1,0,1,0,0,0,0,5,0,0,1,0,1,139.0
125bc,14,10,1,0,0,1,0,0,0,0,3,10,0,1,0,1,138.0
125f4,7,0,5,0,0,1,0,0,0,0,6,0,0,1,0,1,135.0
12610,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,138.0
12624,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,139.0
12630,12,10,1,0,0,0,0,1,0,0,12,0,0,0,0,1,102.0
12660,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,1,130.0
12674,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
12678,6,0,1,1,0,1,0,0,0,2,3,0,0,1,0,1,131.0
12690,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,129.0
12694,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,130.0
126a0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
126d0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,102.0
126e4,11,5,3,1,0,1,0,0,0,0,5,5,0,1,0,4,121.25
12710,6,0,1,1,0,1,0,0,0,1,2,1,1,1,0,2,102.5
12800,8,5,2,0,0,0,0,1,0,0,8,0,0,0,0,4,83.75
12820,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,103.0
12828,8,0,2,1,0,1,0,0,0,1,5,1,0,1,0,2,87.5
1284c,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,103.0
12854,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,139.0
12858,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,134.0
12860,6,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,132.0
12878,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,130.0
128ac,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,131.0
128b4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,87.0
12940,5,2,2,0,0,1,0,0,0,0,2,2,0,1,0,1,103.0
12954,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
1295c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
1298c,5,2,2,0,0,0,1,0,0,0,4,0,0,0,1,1,103.0
129c8,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,106.0
129d4,31,8,9,0,0,0,1,0,0,0,10,19,1,0,1,1,103.0
12a50,27,0,8,0,0,0,1,0,0,0,9,12,5,0,1,1,132.0
12abc,19,0,4,0,0,0,1,0,0,0,5,12,1,0,1,1,131.0
12b08,17,8,2,0,0,0,0,1,0,0,11,6,0,0,0,1,132.0
12cdc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,135.0
12ce8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,126.0
12cec,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,74.0
12cf0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,68.0
12d1c,11,3,4,0,0,1,0,0,0,1,4,3,2,1,0,1,137.0
12d48,6,0,4,0,1,0,0,1,0,1,5,0,0,0,0,1,134.0
12d60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
12d64,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
13088,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,139.0
1308c,7,3,3,0,0,0,1,0,0,0,3,3,0,0,1,1,138.0
130a8,10,0,3,2,0,1,0,0,0,1,7,0,1,1,0,1,137.0
1316c,6,3,2,0,0,0,1,0,0,0,5,0,0,0,1,1,129.0
1328c,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,130.0
132b4,5,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,139.0
133b0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
133b8,19,12,4,1,0,1,0,0,0,0,6,12,0,1,0,1,139.0
13404,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
13490,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,132.0
1349c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,139.0
134a0,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,138.0
134b0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,131.0
13558,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,1,103.0
13568,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
13570,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,88.0
13578,6,0,2,0,0,1,0,0,0,0,5,0,0,1,0,1,140.0
1357c,5,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1,102.0
13590,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,195.0
1359c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,90.0
135c0,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,2,92.0
135cc,6,0,3,0,0,1,0,0,0,3,1,1,0,1,0,2,87.0
135e4,15,12,2,0,0,0,0,1,0,0,15,0,0,0,0,1,130.0
13620,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,130.0
1362c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
1364c,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,87.5
1365c,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,61.5
1366c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,90.0
13670,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,134.0
137dc,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,93.0
137e8,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,61.5
1383c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,131.0
13920,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,131.0
13974,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,138.0
1398c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,61.5
13994,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,130.0
139a4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,102.66666666666667
139a8,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,73.33333333333333
139b8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
139c0,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,130.0
13ab0,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,103.0
13ad8,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,138.0
13ae0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13ae4,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,139.0
13b80,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,140.0
13bd0,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,131.0
13be0,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,103.0
13bf0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
13bf8,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,132.0
13c24,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,131.0
13c70,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,104.0
13c7c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13c88,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,140.0
13ca0,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,139.0
13d48,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,138.0
13d58,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,132.0
13d5c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,130.0
13d60,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
13d68,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
13d70,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
13d78,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,140.0
13ddc,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,103.0
13df0,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,131.0
13e0c,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,103.0
13e38,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,132.0
13e44,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,141.0
13e50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,139.0
13e54,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,104.0
13e6c,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,139.0
13e84,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,132.0
13ed0,7,0,1,1,0,1,0,0,0,1,2,3,0,1,0,1,126.0
13f28,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
13f30,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,140.0
13f3c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,104.0
13f50,13,11,1,0,0,0,0,1,0,0,13,0,0,0,0,1,140.0
13f90,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,131.0
140e8,8,0,2,2,0,0,1,0,0,1,3,3,0,0,1,1,141.0
14108,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,104.0
14280,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,141.0
1428c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,133.0
1430c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,138.0
14330,7,0,4,0,0,0,1,0,0,2,4,0,0,0,1,1,139.0
1434c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
14358,4,0,3,0,0,0,1,0,0,2,1,0,0,0,1,1,139.0
143d8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,132.0
143e0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,139.0
1451c,3,0,0,2,0,1,0,0,0,0,2,0,0,1,0,2,61.5
14558,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2,90.0
14564,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
14568,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,138.0
14570,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,130.0
14580,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
14588,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,138.0
1458c,21,0,4,9,0,1,0,0,0,8,11,0,1,1,0,1,135.0
145c4,7,0,1,4,0,1,0,0,0,4,2,0,0,1,0,5,43.0
145e0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,6,39.666666666666664
145ec,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
145f0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
145f4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,87.5
145f8,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,61.5
14620,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,90.0
14628,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,139.0
1462c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
14634,7,0,4,0,0,1,0,0,0,1,4,1,0,1,0,1,138.0
14650,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,131.0
14654,3,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,130.0
14660,17,0,7,1,0,1,0,0,0,1,11,4,0,1,0,1,103.0
146a4,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,138.0
146b4,10,0,7,0,0,1,0,0,0,2,6,1,0,1,0,1,138.0
146c0,7,0,4,0,0,1,0,0,0,2,3,1,0,1,0,1,135.0
146dc,7,0,4,2,0,0,1,0,0,2,4,0,0,0,1,1,132.0
14708,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,130.0
14714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,124.5
14718,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,103.5
14c94,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,2,114.0
14cb8,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,88.0
14cc0,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,2,62.0
15104,14,5,5,1,0,1,0,0,0,0,8,5,0,1,0,1,137.0
1513c,14,5,5,1,0,0,1,0,0,1,10,1,1,0,1,1,137.0
151f4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,102.0
156a8,12,3,6,0,0,0,1,0,0,0,6,4,1,0,1,1,102.0
156d8,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,102.0
156e0,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,130.0
15714,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,1,55.0
15728,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,3,128.66666666666666
1574c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,73.33333333333333
15754,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,3,47.333333333333336
15788,6,4,1,0,0,1,0,0,0,0,1,4,0,1,0,3,74.0
157a0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,3,122.0
157ac,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,102.66666666666667
157b4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,129.0
157dc,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,3,122.33333333333333
157e8,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,3,117.0
157f4,3,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,102.0
15800,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,47.333333333333336
15804,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,74.0
15810,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,115.66666666666667
1582c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,102.0
15840,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,74.0
15844,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,74.0
1584c,7,4,2,0,0,0,0,1,0,0,7,0,0,0,0,3,72.33333333333333
15888,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,137.0
15894,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,130.0
158a4,11,3,5,0,0,0,1,0,0,0,5,4,1,0,1,1,103.0
158d0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
158d8,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
1590c,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,1,133.0
15930,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
15938,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
15b8c,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,55.0
15b98,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,59.0
15ba4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.0
15bd4,8,0,4,0,0,0,0,1,0,1,5,2,0,0,0,1,57.0
15bf4,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,57.0
15c34,10,2,7,0,0,0,0,0,1,0,8,2,0,0,0,3,114.0
15c64,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,3,73.33333333333333
15cd0,12,3,8,0,0,0,0,0,1,0,9,3,0,0,0,2,129.0
15d08,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,148.0
15d18,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,2,61.5
15d4c,4,1,2,0,0,0,1,0,0,0,2,1,0,0,1,1,132.0
15d5c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
15d64,6,2,1,1,0,0,0,1,0,0,6,0,0,0,0,1,140.0
15e50,5,1,2,0,0,1,0,0,0,0,3,1,0,1,0,2,61.5
15e64,7,0,6,0,0,0,0,0,1,0,7,0,0,0,0,1,103.0
15e8c,9,0,7,0,0,0,0,0,1,1,7,1,0,0,0,1,104.0
15e90,8,0,7,0,0,0,0,0,1,1,7,0,0,0,0,1,103.0
15ebc,5,1,2,0,0,0,0,1,0,0,4,1,0,0,0,2,88.0
15eec,8,2,5,0,0,0,0,0,1,0,6,2,0,0,0,1,151.0
15f14,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,1,102.0
15f3c,27,0,0,0,0,0,0,1,0,0,14,13,0,0,0,2,139.5
