basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
10340,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,14,72.71428571428571
10354,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,7,184.71428571428572
10360,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,251.71428571428572
10368,6,2,2,0,0,0,0,1,0,0,6,0,0,0,0,3983,116.71830278684409
10380,17,2,6,1,0,1,0,0,0,0,10,6,0,1,0,4893,110.22481095442468
103c4,15,0,5,0,0,0,1,0,0,1,11,2,0,0,1,77,137.80519480519482
10400,38,0,7,4,0,1,0,0,0,4,30,3,0,1,0,77,129.15584415584416
10488,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,4816,92.89431063122923
10498,12,0,4,0,0,0,1,0,0,1,9,1,0,0,1,2674,123.02655198204937
104c8,29,0,9,3,0,0,1,0,0,4,21,3,0,0,1,2674,115.63462976813763
1053c,30,2,12,1,0,0,0,1,0,4,24,2,0,0,0,2219,116.55610635421361
10574,16,2,8,0,0,0,0,1,0,2,14,0,0,0,0,2674,103.16155572176514
105b4,10,2,5,0,0,0,1,0,0,0,6,3,0,0,1,2079,102.5045695045695
105dc,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,2079,69.93746993746994
105f4,10,2,5,0,0,0,1,0,0,0,6,3,0,0,1,2814,126.06858564321251
1061c,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,2814,130.29601990049753
10634,10,2,3,0,0,1,0,0,0,0,6,3,0,1,0,10542,125.35325365205843
1065c,4,0,1,0,0,1,0,0,0,0,2,1,0,1,0,4172,105.0774209012464
10664,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6370,128.93014128728416
1066c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1232,148.19805194805195
10674,27,2,5,3,0,0,0,1,0,1,22,4,0,0,0,1232,121.97808441558442
106a4,15,2,3,1,0,0,0,1,0,0,13,2,0,0,0,9310,74.90128893662728
106e0,10,1,6,0,0,1,0,0,0,0,7,2,0,1,0,3381,109.26264418811003
10708,6,0,2,0,0,0,0,1,0,1,4,0,1,0,0,3381,83.15764566696244
10720,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,581,118.73321858864027
10728,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1778,108.7289088863892
10730,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,637,89.52747252747253
10738,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,329,114.68996960486322
10740,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,56,260.8392857142857
107a8,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,3381,117.71044069801833
107b8,10,1,6,0,0,1,0,0,0,0,7,2,0,1,0,1477,44.867298578199055
107e0,6,0,2,0,0,0,0,1,0,1,4,0,1,0,0,1477,116.16519972918077
10800,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,931,88.2889366272825
10808,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,357,105.00840336134453
10810,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,161,240.19254658385094
10818,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,28,207.32142857142858
1088c,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,1477,88.28368314150305
1089c,12,2,6,0,0,0,1,0,0,0,7,4,0,0,1,3381,89.76042590949423
108cc,6,0,4,0,0,1,0,0,0,0,5,0,0,1,0,3381,105.10795622596865
108e4,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1477,98.83480027081923
108f0,10,0,2,0,0,0,1,0,0,1,8,0,0,0,1,1477,92.41638456330399
10918,6,2,2,0,0,0,0,1,0,0,6,0,0,0,0,1904,145.6685924369748
1091c,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,1477,44.46377792823291
10930,8,2,2,0,0,0,1,0,0,0,2,5,0,0,1,4557,107.71406627166996
10950,6,0,2,1,0,1,0,0,0,0,4,1,0,1,0,4557,132.6370419135396
10958,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,5985,119.89824561403509
10970,13,0,5,0,0,1,0,0,0,1,10,1,0,1,0,10542,89.71760576740657
109a4,5,0,2,0,0,1,0,0,0,0,3,0,1,1,0,7546,120.35157699443414
109b8,7,0,1,0,0,0,1,0,0,0,4,2,0,0,1,5985,114.84294068504595
109d4,7,0,1,1,0,0,1,0,0,1,4,1,0,0,1,5985,124.27067669172932
109f0,30,2,10,3,0,0,0,1,0,5,23,2,0,0,0,4557,115.97783629580864
10a68,16,1,3,1,0,1,0,0,0,1,7,7,0,1,0,28,150.42857142857142
10a88,8,0,1,1,0,1,0,0,0,1,5,1,0,1,0,420,90.53333333333333
10aa8,20,0,8,0,0,0,1,0,0,3,13,3,0,0,1,350,107.67428571428572
10af8,50,0,13,1,0,1,0,0,0,6,36,7,0,1,0,98,117.41836734693878
10b98,10,0,2,1,0,1,0,0,0,0,7,2,0,1,0,350,102.09142857142857
10bc0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,420,94.06190476190476
10bc4,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,28,162.0
10bd8,10,1,6,0,0,1,0,0,0,0,7,2,0,1,0,28,117.39285714285714
10c00,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,21,141.0952380952381
10c0c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,21,166.95238095238096
10c18,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,14,61.5
10c24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,198.64285714285714
10c28,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,7,294.42857142857144
10c38,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,269.14285714285717
10c40,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,298.85714285714283
10c48,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,102.0
10c50,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,246.57142857142858
10c5c,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,28,151.89285714285714
10c6c,10,1,6,0,0,1,0,0,0,0,7,2,0,1,0,28,89.85714285714286
10c94,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,21,128.61904761904762
10ca0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,21,95.0952380952381
10cac,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,14,156.42857142857142
10cb8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,188.28571428571428
10cbc,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,7,260.2857142857143
10ccc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,103.0
10cd4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,78.57142857142857
10cdc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,78.57142857142857
10ce4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,249.71428571428572
10cf0,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,28,97.07142857142857
10d00,9,1,4,1,0,1,0,0,0,0,6,2,0,1,0,28,163.5
10d24,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14,102.0
10d2c,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,14,160.28571428571428
10d30,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,14,72.71428571428571
10d40,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,28,25.928571428571427
10d58,6,0,3,0,0,1,0,0,0,0,4,1,0,1,0,28,160.96428571428572
10d78,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,28,153.64285714285714
10d88,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,28,100.03571428571429
10d90,7,0,3,1,0,1,0,0,0,0,5,1,0,1,0,28,188.39285714285714
10dac,7,0,4,1,0,1,0,0,0,0,6,0,0,1,0,28,74.14285714285714
10dd0,19,0,1,4,0,0,1,0,0,1,16,1,0,0,1,28,152.07142857142858
10e1c,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,28,154.78571428571428
10e2c,19,0,3,2,0,0,1,0,0,2,12,4,0,0,1,28,164.82142857142858
10e78,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,448,119.45089285714286
10e80,21,0,7,1,0,1,0,0,0,2,14,4,0,1,0,448,116.16071428571429
10ec4,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,28,160.21428571428572
10ed4,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,28,158.78571428571428
10ee0,6,0,4,0,0,1,0,0,0,0,5,0,0,1,0,28,151.25
10f00,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,28,157.57142857142858
10f08,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,189,29.211640211640212
10f10,17,0,6,1,0,1,0,0,0,1,13,2,0,1,0,189,111.17989417989418
10f38,7,0,2,0,0,1,0,0,0,0,6,0,0,1,0,28,93.21428571428571
10f54,8,0,3,0,0,1,0,0,0,0,6,1,0,1,0,28,154.0
10f7c,8,0,3,0,0,0,1,0,0,1,5,1,0,0,1,28,151.64285714285714
10f9c,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,56,118.98214285714286
10fa8,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,28,102.0
10fc0,7,3,3,0,0,0,1,0,0,0,3,3,0,0,1,14,200.92857142857142
10fdc,6,0,3,0,0,1,0,0,0,0,4,1,0,1,0,14,187.21428571428572
10ffc,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,14,97.14285714285714
1100c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14,170.14285714285714
11014,12,0,2,2,0,1,0,0,0,0,8,3,0,1,0,14,97.14285714285714
1104c,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,14,190.92857142857142
11058,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,31.857142857142858
11060,11,0,1,2,0,0,1,0,0,1,7,2,0,0,1,7,275.0
11064,10,0,0,2,0,0,1,0,0,1,6,2,0,0,1,7,270.57142857142856
1108c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,896,75.90959821428571
11094,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,896,91.5234375
110cc,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,896,34.291294642857146
110d8,8,0,3,0,0,0,1,0,0,1,5,1,0,0,1,448,106.92633928571429
110f8,14,0,5,1,0,1,0,0,0,1,10,2,0,1,0,448,78.21651785714286
11114,7,0,2,1,0,1,0,0,0,0,5,1,0,1,0,448,64.46651785714286
11120,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,14,192.14285714285714
11130,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,14,151.92857142857142
1113c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,225.28571428571428
11144,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,7,67.42857142857143
11148,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,257.85714285714283
11150,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,14,119.57142857142857
11170,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,14,168.71428571428572
1118c,7,0,2,0,0,1,0,0,0,1,4,1,0,1,0,14,168.07142857142858
1119c,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,14,67.5
111a8,7,3,3,0,0,0,0,1,0,0,7,0,0,0,0,14,73.35714285714286
111c4,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,7,275.42857142857144
111dc,4,0,2,0,0,0,1,0,0,0,2,1,0,0,1,7,303.57142857142856
111ec,4,0,3,0,0,1,0,0,0,0,3,0,0,1,0,7,103.0
11204,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,314.85714285714283
1120c,5,0,2,0,0,1,0,0,0,0,3,1,0,1,0,7,333.2857142857143
11220,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,7,103.0
11238,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,267.7142857142857
11240,5,0,2,0,0,1,0,0,0,0,3,1,0,1,0,7,330.42857142857144
11254,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,7,272.42857142857144
1126c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,318.85714285714283
11274,7,0,3,1,0,1,0,0,0,0,5,1,0,1,0,7,1881.142857142857
11298,13,0,9,0,0,1,0,0,0,1,11,0,0,1,0,7,318.0
112d4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7,202.57142857142858
112dc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,21,166.8095238095238
112e4,10,0,6,1,0,0,1,0,0,1,7,1,0,0,1,21,162.0
1130c,10,0,6,1,0,0,1,0,0,1,7,1,0,0,1,21,183.71428571428572
11334,10,0,6,1,0,0,1,0,0,1,7,1,0,0,1,21,180.14285714285714
1135c,16,0,10,1,0,1,0,0,0,2,12,1,0,1,0,21,159.0952380952381
113a4,7,0,1,1,0,1,0,0,0,0,5,1,0,1,0,21,174.76190476190476
113b0,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,7,103.0
113c0,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,7,291.0
113d8,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,7,281.85714285714283
113f0,6,0,3,0,0,1,0,0,0,0,4,1,0,1,0,7,273.0
11410,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,7,245.57142857142858
11420,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,98,60.6530612244898
11428,6,0,2,0,0,1,0,0,0,0,4,1,0,1,0,98,104.39795918367346
11434,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,7,245.71428571428572
11440,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,7,268.7142857142857
114b4,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,7,78.57142857142857
114cc,4,0,2,0,0,0,1,0,0,0,2,1,0,0,1,7,102.0
114dc,15,0,7,1,0,1,0,0,0,0,12,2,0,1,0,7,102.0
11518,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,257.7142857142857
11520,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,7,311.2857142857143
11538,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7,102.14285714285714
11540,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,21,167.57142857142858
11548,4,0,2,0,0,0,1,0,0,0,2,1,0,0,1,21,171.04761904761904
11558,7,0,2,0,0,0,1,0,0,0,3,3,0,0,1,21,167.47619047619048
11574,8,0,3,1,0,1,0,0,0,1,6,0,0,1,0,42,121.92857142857143
11594,7,0,1,1,0,1,0,0,0,0,5,1,0,1,0,21,155.33333333333334
115a0,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,21,102.0
115b4,5,0,1,1,0,1,0,0,0,0,4,0,0,1,0,21,170.61904761904762
115d0,29,0,10,4,0,1,0,0,0,3,21,4,0,1,0,21,175.8095238095238
11634,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,7,102.14285714285714
11644,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,102.0
1164c,5,0,2,1,0,0,1,0,0,0,3,1,0,0,1,7,297.42857142857144
11660,5,0,2,1,0,0,1,0,0,0,3,1,0,0,1,7,268.57142857142856
11674,5,0,2,1,0,0,1,0,0,0,3,1,0,0,1,7,247.14285714285714
11688,7,0,2,1,0,0,1,0,0,0,4,2,0,0,1,7,102.0
116b8,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,7,102.0
116c4,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,7,284.14285714285717
116dc,10,2,4,0,0,0,1,0,0,0,5,4,0,0,1,63,160.84126984126985
11704,6,0,2,1,0,1,0,0,0,0,4,1,0,1,0,63,133.65079365079364
1171c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,63,98.0952380952381
11724,6,0,2,1,0,1,0,0,0,0,4,1,0,1,0,63,112.3015873015873
1173c,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,63,105.04761904761905
11748,6,2,2,0,0,0,0,1,0,0,6,0,0,0,0,63,99.06349206349206
11760,6,2,2,0,0,0,1,0,0,0,2,3,0,0,1,14,184.42857142857142
11774,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49,149.55102040816325
11778,7,0,4,0,0,1,0,0,0,0,5,1,0,1,0,63,116.25396825396825
11794,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,63,126.55555555555556
1179c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,63,99.06349206349206
117a8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,56,139.35714285714286
117b4,4,0,3,0,0,1,0,0,0,0,3,0,0,1,0,56,116.66071428571429
117c4,8,0,2,0,0,0,0,1,0,1,6,0,1,0,0,56,103.0
117e4,5,0,1,0,0,0,1,0,0,0,3,1,0,0,1,14,229.42857142857142
117f8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,152.42857142857142
117fc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,93.21428571428571
11808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,97.07142857142857
1180c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,97.07142857142857
11820,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,270.7142857142857
11824,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,246.14285714285714
11828,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,91.14285714285714
1182c,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,14,197.14285714285714
11840,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,7,262.0
11858,4,0,2,0,0,0,1,0,0,0,2,1,0,0,1,7,249.42857142857142
11868,6,0,2,1,0,1,0,0,0,0,4,1,0,1,0,7,103.0
11880,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,7,202.0
11890,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,265.57142857142856
11944,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,7,79.28571428571429
11958,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,7,237.14285714285714
1196c,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,265.14285714285717
11988,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,7,263.14285714285717
11994,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,103.0
119b0,5,0,3,0,0,1,0,0,0,0,4,0,0,1,0,7,226.71428571428572
119c4,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,7,262.85714285714283
119d0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,7,244.57142857142858
119f0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,247.28571428571428
119f4,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,103.0
11a20,7,2,4,0,0,0,0,1,0,0,7,0,0,0,0,7,272.85714285714283
11a3c,10,2,4,0,0,0,1,0,0,0,5,4,0,0,1,7,292.14285714285717
11a64,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,235.0
11a80,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,7,102.0
11aa4,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,7,274.57142857142856
11abc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,275.42857142857144
11ac0,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,7,287.7142857142857
11ad8,19,2,4,0,0,0,1,0,0,0,4,14,0,0,1,7,271.14285714285717
11b24,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,304.14285714285717
11b2c,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,7,270.14285714285717
11b44,6,2,2,0,0,1,0,0,0,0,3,2,0,1,0,7,78.57142857142857
11b6c,7,0,1,1,0,0,1,0,0,0,6,0,0,0,1,7,260.14285714285717
11b88,4,0,2,0,0,0,1,0,0,0,2,1,0,0,1,7,102.0
11b98,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,253.71428571428572
11ba0,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,7,285.2857142857143
11cfc,5,1,2,0,0,0,1,0,0,0,2,2,0,0,1,7,194.14285714285714
11d10,30,0,17,1,0,1,0,0,0,5,22,2,0,1,0,21,102.0952380952381
11d88,9,0,4,1,0,1,0,0,0,1,7,0,0,1,0,21,176.47619047619048
11db4,7,0,1,1,0,1,0,0,0,0,5,1,0,1,0,21,215.61904761904762
11dc0,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,7,102.0
11dd0,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,7,270.7142857142857
11de4,5,1,2,0,0,0,1,0,0,0,2,2,0,0,1,7,286.14285714285717
11df8,10,0,6,0,0,1,0,0,0,2,7,0,0,1,0,21,157.95238095238096
11e20,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14,102.07142857142857
11e28,7,0,1,2,0,1,0,0,0,1,4,1,0,1,0,7,102.14285714285714
11e2c,6,0,0,2,0,1,0,0,0,1,3,1,0,1,0,14,179.14285714285714
11e4c,7,0,1,1,0,1,0,0,0,0,5,1,0,1,0,21,161.04761904761904
11e58,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,7,271.42857142857144
11e68,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,7,261.14285714285717
11e7c,7,2,4,0,0,0,1,0,0,0,4,2,0,0,1,7,288.7142857142857
11e98,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,102.0
11eb4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,277.57142857142856
11ec4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,274.42857142857144
11ec8,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,102.14285714285714
11ee4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,250.57142857142858
11ee8,5,0,1,1,0,1,0,0,0,0,3,1,0,1,0,7,102.0
11f04,7,0,2,0,0,1,0,0,0,0,3,3,0,1,0,7,265.0
11f2c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,245.0
11f30,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,7,250.28571428571428
11f48,7,1,4,0,0,1,0,0,0,0,5,1,0,1,0,7,262.0
11fb0,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,7,103.0
11fc0,5,0,3,0,0,1,0,0,0,0,4,0,0,1,0,7,267.57142857142856
11fd4,5,0,3,0,0,1,0,0,0,0,4,0,0,1,0,7,103.0
11fe8,5,0,3,0,0,1,0,0,0,0,4,0,0,1,0,7,272.7142857142857
11ffc,5,0,3,0,0,1,0,0,0,0,4,0,0,1,0,7,79.28571428571429
12018,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,7,292.7142857142857
12028,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,7,103.0
12038,16,0,8,0,0,0,1,0,0,0,8,7,0,0,1,7,276.2857142857143
121d0,12,0,8,0,0,1,0,0,0,1,10,0,0,1,0,7,321.85714285714283
12200,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,79.28571428571429
1220c,17,0,9,0,0,1,0,0,0,2,13,1,0,1,0,7,103.0
12250,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7,274.0
1225c,16,1,5,0,0,0,0,1,0,2,12,2,0,0,0,7,258.85714285714283
1229c,6,1,2,0,0,0,1,0,0,0,2,3,0,0,1,14,119.35714285714286
122b4,33,0,10,1,0,1,0,0,0,4,23,4,1,1,0,896,99.78236607142857
12328,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,14,192.07142857142858
12338,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,14,73.35714285714286
1234c,20,2,8,0,0,0,0,1,0,1,15,4,0,0,0,7392,72.26799242424242
1239c,20,2,8,0,0,0,0,1,0,1,15,4,0,0,0,3696,129.16260822510822
123ec,20,2,8,0,0,0,0,1,0,1,15,4,0,0,0,3696,128.15070346320346
1243c,20,2,8,0,0,0,0,1,0,1,15,4,0,0,0,3696,101.6620670995671
1248c,9,1,5,0,0,1,0,0,0,0,6,2,0,1,0,29792,110.75822368421052
124b0,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,588,130.3877551020408
124bc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,133,119.11278195488721
124c4,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,455,71.72307692307692
124d4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,455,59.66593406593407
124dc,6,1,2,1,0,0,0,1,0,0,6,0,0,0,0,29204,110.27263388576907
124e4,4,1,2,0,0,0,0,1,0,0,4,0,0,0,0,588,32.55102040816327
124f4,9,3,3,0,0,0,1,0,0,0,3,5,0,0,1,1176,123.28316326530613
12518,40,0,7,6,0,1,0,0,0,6,33,0,0,1,0,9408,110.17846513605443
125b8,32,0,7,0,0,0,1,0,0,0,23,8,0,0,1,8624,106.89204545454545
12638,45,0,6,0,0,0,1,0,0,5,31,8,0,0,1,784,83.19132653061224
126ec,5,0,2,0,0,0,1,0,0,0,3,1,0,0,1,784,29.957908163265305
12700,12,0,3,0,0,0,1,0,0,1,9,1,0,0,1,784,91.9438775510204
12730,28,0,6,0,0,0,1,0,0,4,19,4,0,0,1,784,69.1875
