basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
102e4,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,2,62.0
102f8,11,2,5,1,0,0,0,1,0,1,9,0,1,0,0,2,166.5
10324,17,2,9,1,0,0,0,1,0,1,13,2,1,0,0,1,162.0
10368,21,2,9,2,0,0,0,1,0,3,13,2,3,0,0,175104,75.0718658625731
103bc,11,2,5,0,0,0,0,1,0,0,8,3,0,0,0,171,129.50877192982455
10684,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,1,140.0
10698,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,104.0
106a0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,103.0
106a4,5,0,2,0,0,0,1,0,0,0,3,1,0,0,1,1,139.0
106b8,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
106c0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,104.0
106cc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,102.0
106dc,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,137.0
1075c,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,130.0
10774,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,137.0
10780,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,131.0
10784,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,130.0
10810,12,4,4,0,0,1,0,0,0,1,4,4,2,1,0,1,20.0
1085c,7,0,3,0,0,1,0,0,0,1,3,0,2,1,0,1,57.0
10878,6,0,4,0,1,0,0,1,0,0,6,0,0,0,0,1,55.0
10880,4,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1,20.0
10890,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,37.5
10894,6,4,1,0,0,0,0,1,0,0,6,0,0,0,0,1,133.0
108ac,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,4,74.0
108b8,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,59.0
108c0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,55.0
108c4,7,0,2,2,0,1,0,0,0,1,3,2,0,1,0,1,52.0
108d0,4,0,1,0,0,1,0,0,0,0,1,2,0,1,0,9,23.88888888888889
108e0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,57.0
108e8,5,0,2,0,0,0,0,1,0,2,2,0,1,0,0,4,78.0
10918,9,0,0,0,0,0,0,1,0,0,1,8,0,0,0,5,69.8
1095c,5,0,2,0,1,0,0,1,0,1,3,0,1,0,0,1,55.0
10970,5,0,4,0,0,1,0,0,0,2,2,0,0,1,0,1,20.0
10984,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,55.0
10988,8,3,4,0,0,0,1,0,0,0,4,3,0,0,1,1,132.0
109a8,16,7,5,0,0,1,0,0,0,0,7,7,1,1,0,1,131.0
109e8,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,131.0
109f4,11,0,3,2,0,0,1,0,0,2,4,2,2,0,1,1,132.0
10a20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,130.0
10a24,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,1,139.0
10a3c,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,103.0
10a48,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,131.0
10a58,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,141.0
10a64,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,132.0
10a70,9,0,3,3,0,1,0,0,0,4,4,0,0,1,0,1,139.0
10a78,7,0,2,3,0,1,0,0,0,4,2,0,0,1,0,6,104.0
10a94,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,139.0
10b04,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,153.0
11ef8,8,3,3,0,0,1,0,0,0,0,4,3,0,1,0,1,104.0
11f18,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
11f20,5,0,0,1,0,1,0,0,0,0,4,0,0,1,0,1,131.0
11f34,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,104.0
11f44,6,0,2,0,0,1,0,0,0,1,2,2,0,1,0,1,138.0
11f5c,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,103.0
11f98,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,138.0
11fa4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,139.0
11fb0,6,0,0,1,0,1,0,0,0,0,5,0,0,1,0,1,135.0
1206c,14,10,1,0,0,1,0,0,0,0,3,10,0,1,0,1,137.0
120a4,7,0,5,0,0,1,0,0,0,0,6,0,0,1,0,1,102.0
120c0,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,137.0
120d4,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,137.0
120e0,12,10,1,0,0,0,0,1,0,0,12,0,0,0,0,1,139.0
12110,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,1,129.0
12124,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
12128,6,0,1,1,0,1,0,0,0,2,3,0,0,1,0,1,130.0
12140,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,138.0
12144,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,131.0
12150,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,135.0
12180,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,102.0
12194,11,5,3,1,0,1,0,0,0,0,5,5,0,1,0,4,121.25
121c0,6,0,1,1,0,1,0,0,0,1,2,1,1,1,0,2,102.0
122b0,8,5,2,0,0,0,0,1,0,0,8,0,0,0,0,4,120.75
122d0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,103.0
122d8,8,0,2,1,0,1,0,0,0,1,5,1,0,1,0,2,124.5
122fc,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,103.0
12304,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
12308,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,102.0
12310,6,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,131.0
12328,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,130.0
1235c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,130.5
12364,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,123.5
123f0,5,2,2,0,0,1,0,0,0,0,2,2,0,1,0,1,103.0
12404,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
1240c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
1243c,5,2,2,0,0,0,1,0,0,0,4,0,0,0,1,1,103.0
12478,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,130.0
12484,31,8,9,0,0,0,1,0,0,0,10,19,1,0,1,1,103.0
12500,27,0,8,0,0,0,1,0,0,0,9,12,5,0,1,1,131.0
1256c,19,0,4,0,0,0,1,0,0,0,5,12,1,0,1,1,131.0
125b8,17,8,2,0,0,0,0,1,0,0,11,6,0,0,0,1,131.0
1278c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
12798,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,140.0
1279c,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,114.0
127a0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,114.0
127cc,11,3,4,0,0,1,0,0,0,1,4,3,2,1,0,1,138.0
127f8,6,0,4,0,1,0,0,1,0,1,5,0,0,0,0,1,103.0
12810,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
12814,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
12b40,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
12b44,7,3,3,0,0,0,1,0,0,0,3,3,0,0,1,1,135.0
12b60,10,0,3,2,0,1,0,0,0,1,7,0,1,1,0,1,138.0
12c24,6,3,2,0,0,0,1,0,0,0,5,0,0,0,1,1,139.0
12d44,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,130.0
12d6c,5,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,138.0
12e68,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
12e70,19,12,4,1,0,1,0,0,0,0,6,12,0,1,0,1,135.0
12ebc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
12f48,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,131.0
12f54,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,135.0
12f58,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,197.0
12f68,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,132.0
13010,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,1,104.0
13020,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,104.0
13028,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,124.5
13030,6,0,2,0,0,1,0,0,0,0,5,0,0,1,0,1,138.0
13034,5,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1,103.0
13048,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,132.0
13054,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,126.0
13078,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,2,132.5
13084,6,0,3,0,0,1,0,0,0,3,1,1,0,1,0,2,133.0
1309c,15,12,2,0,0,0,0,1,0,0,15,0,0,0,0,1,130.0
130d8,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,139.0
130e4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,130.0
13104,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,125.0
13114,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,103.0
13124,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,120.5
13128,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,103.0
13294,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,87.5
132a0,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,134.0
132f4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,131.0
133d8,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,129.0
1342c,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,137.0
13444,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,102.5
1344c,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,126.0
1345c,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,47.333333333333336
13460,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,121.66666666666667
13470,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,129.0
13478,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,130.0
1355c,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,140.0
13584,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
1358c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13590,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,135.0
1362c,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,138.0
1367c,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,131.0
1368c,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,103.0
1369c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,135.0
136a4,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,130.0
136d0,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,131.0
1371c,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,103.0
13728,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13734,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,138.0
1374c,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,135.0
137f4,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,138.0
13804,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,139.0
1380c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
13814,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,104.0
1381c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
13824,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,138.0
13888,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,140.0
1389c,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,131.0
138b8,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,140.0
138e4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,131.0
138f0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
138fc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,132.0
13900,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,103.0
13918,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
13930,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,130.0
1397c,7,0,1,1,0,1,0,0,0,1,2,3,0,1,0,1,141.0
139d4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,133.0
139dc,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,135.0
139e8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,140.0
139fc,13,11,1,0,0,0,0,1,0,0,13,0,0,0,0,1,135.0
13a3c,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,131.0
13b94,8,0,2,2,0,0,1,0,0,1,3,3,0,0,1,1,138.0
13bb4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,140.0
13d2c,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,138.0
13d38,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
13db8,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
13ddc,7,0,4,0,0,0,1,0,0,2,4,0,0,0,1,1,138.0
13df8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
13e04,4,0,3,0,0,0,1,0,0,2,1,0,0,0,1,1,136.0
13e84,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,130.0
13e8c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,133.0
13fc4,3,0,0,2,0,1,0,0,0,0,2,0,0,1,0,2,103.0
14000,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2,90.0
1400c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
14010,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,138.0
14018,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,131.0
14028,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
14030,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,135.0
14034,21,0,4,9,0,1,0,0,0,8,11,0,1,1,0,1,103.0
1406c,7,0,1,4,0,1,0,0,0,4,2,0,0,1,0,5,36.6
14088,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,6,39.666666666666664
14094,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,140.0
14098,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
141b8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,93.0
141bc,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,61.5
141e4,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,79.0
141ec,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,135.0
141f0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
141f8,7,0,4,0,0,1,0,0,0,1,4,1,0,1,0,1,132.0
14214,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,130.0
14218,3,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,139.0
14224,17,0,7,1,0,1,0,0,0,1,11,4,0,1,0,1,103.0
14268,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,132.0
14278,10,0,7,0,0,1,0,0,0,2,6,1,0,1,0,1,138.0
14284,7,0,4,0,0,1,0,0,0,2,3,1,0,1,0,1,103.0
142a0,7,0,4,2,0,0,1,0,0,2,4,0,0,0,1,1,132.0
142cc,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,140.0
142d8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,123.5
142dc,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,133.5
14858,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,2,61.5
1487c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,88.0
14884,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,2,80.0
14cc8,14,5,5,1,0,1,0,0,0,0,8,5,0,1,0,1,196.0
14d00,14,5,5,1,0,0,1,0,0,1,10,1,1,0,1,1,138.0
14db8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,102.66666666666667
15260,12,3,6,0,0,0,1,0,0,0,6,4,1,0,1,1,103.0
15290,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,102.0
15298,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,130.0
152cc,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,1,20.0
152e0,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,3,129.33333333333334
15304,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,122.33333333333333
1530c,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,3,103.33333333333333
15340,6,4,1,0,0,1,0,0,0,0,1,4,0,1,0,3,101.33333333333333
15358,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,3,121.0
15364,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,102.33333333333333
1536c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,128.66666666666666
15394,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,3,96.33333333333333
153a0,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,3,121.66666666666667
153ac,3,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,102.33333333333333
153b8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,75.0
153bc,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,123.0
153c8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,130.33333333333334
153e4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,102.33333333333333
153f8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,129.0
153fc,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,114.0
15404,7,4,2,0,0,0,0,1,0,0,7,0,0,0,0,3,121.66666666666667
15440,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,138.0
1544c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,166.0
1545c,11,3,5,0,0,0,1,0,0,0,5,4,1,0,1,1,103.0
15488,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
15490,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
154c4,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,1,131.0
154e8,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
154f0,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,130.0
15744,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,20.0
15750,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,57.0
1575c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,59.0
1578c,8,0,4,0,0,0,0,1,0,1,5,2,0,0,0,1,55.0
157ac,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,55.0
157ec,10,2,7,0,0,0,0,0,1,0,8,2,0,0,0,3,131.0
1581c,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,3,122.0
15888,12,3,8,0,0,0,0,0,1,0,9,3,0,0,0,2,61.5
158c0,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,131.5
158d0,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,2,92.0
15904,4,1,2,0,0,0,1,0,0,0,2,1,0,0,1,1,131.0
15914,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
1591c,6,2,1,1,0,0,0,1,0,0,6,0,0,0,0,1,138.0
15a08,5,1,2,0,0,1,0,0,0,0,3,1,0,1,0,2,92.5
15a1c,7,0,6,0,0,0,0,0,1,0,7,0,0,0,0,1,103.0
15a44,9,0,7,0,0,0,0,0,1,1,7,1,0,0,0,1,140.0
15a48,8,0,7,0,0,0,0,0,1,1,7,0,0,0,0,1,103.0
15a74,5,1,2,0,0,0,0,1,0,0,4,1,0,0,0,2,88.0
15aa4,8,2,5,0,0,0,0,0,1,0,6,2,0,0,0,1,139.0
15acc,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,1,3607.0
15af4,27,0,0,0,0,0,0,1,0,0,14,13,0,0,0,2,103.0
