basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
11a64,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1965,25.602544529262087
11a68,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1965,20.074809160305342
11a6c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1965,44.77913486005089
11a70,8,0,3,0,0,1,0,0,0,0,6,1,0,1,0,1965,32.39847328244275
11a7c,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,2,87.5
11a90,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,2,170.5
11aa8,7,2,4,0,0,0,0,1,0,0,6,1,0,0,0,1,131.0
11ac4,25,1,4,0,0,0,1,0,0,0,12,11,1,0,1,1,103.0
11b28,9,0,4,0,0,1,0,0,0,2,6,0,0,1,0,64,21.875
11b54,7,0,3,0,0,1,0,0,0,0,5,1,0,1,0,64,22.578125
11b60,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,104.0
11b70,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
11b78,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
11b80,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
11b88,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,130.0
11b94,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
11b9c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
11ba4,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,139.0
11bb4,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,138.0
11bc4,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,131.0
11bd4,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,103.0
11be4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
11bec,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
11bf4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
11bfc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
11c04,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
11c0c,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,103.0
11c1c,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,131.0
11c2c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,135.0
11c34,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,138.0
11c4c,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,1,139.0
11f7c,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,1,139.0
11f90,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,131.0
11f98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,139.0
11f9c,5,0,2,0,0,0,1,0,0,0,3,1,0,0,1,1,132.0
11fb0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
11fb8,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,140.0
11fc4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,139.0
11fd4,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,137.0
122a4,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,130.0
122bc,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
122c8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,131.0
122cc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,138.0
12358,12,4,4,0,0,1,0,0,0,1,4,4,2,1,0,1,57.0
123a4,7,0,3,0,0,1,0,0,0,1,3,0,2,1,0,1,55.0
123c0,6,0,4,0,1,0,0,1,0,0,6,0,0,0,0,1,52.0
123c8,4,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1,114.0
123d8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,20.0
123dc,6,4,1,0,0,0,0,1,0,0,6,0,0,0,0,1,104.0
123f4,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1969,107.88522092432707
12400,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1966,47.03306205493388
12408,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1966,49.16225839267548
1240c,7,0,2,2,0,1,0,0,0,1,3,2,0,1,0,1966,97.32197355035605
12418,4,0,1,0,0,1,0,0,0,0,1,2,0,1,0,3961,91.81292602878061
12428,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1966,51.55137334689725
1242c,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,59.0
12430,5,0,2,0,0,0,0,1,0,2,2,0,1,0,0,1968,76.51067073170732
12460,9,0,0,0,0,0,0,1,0,0,1,8,0,0,0,3934,70.8266395526182
124a4,5,0,2,0,1,0,0,1,0,1,3,0,1,0,0,1966,54.525940996948115
124b8,5,0,4,0,0,1,0,0,0,2,2,0,0,1,0,1966,20.095625635808748
124cc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1966,96.97558494404883
124d0,8,3,4,0,0,0,1,0,0,0,4,3,0,0,1,1,131.0
124f0,16,7,5,0,0,1,0,0,0,0,7,7,1,1,0,1,132.0
12530,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,132.0
1253c,11,0,3,2,0,0,1,0,0,2,4,2,2,0,1,1,131.0
12568,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
1256c,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,1,137.0
12584,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,104.0
12590,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
125a0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,138.0
125ac,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,109.0
125b8,9,0,3,3,0,1,0,0,0,4,4,0,0,1,0,1,139.0
125c0,7,0,2,3,0,1,0,0,0,4,2,0,0,1,0,6,34.0
125dc,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,139.0
1264c,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,131.0
13a40,8,3,3,0,0,1,0,0,0,0,4,3,0,1,0,1,103.0
13a60,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
13a68,5,0,0,1,0,1,0,0,0,0,4,0,0,1,0,1,139.0
13a7c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
13a8c,6,0,2,0,0,1,0,0,0,1,2,2,0,1,0,1,131.0
13aa4,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,102.0
13ae0,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,132.0
13aec,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,158.0
13af8,6,0,0,1,0,1,0,0,0,0,5,0,0,1,0,1,102.0
13bb4,14,10,1,0,0,1,0,0,0,0,3,10,0,1,0,1,137.0
13bec,7,0,5,0,0,1,0,0,0,0,6,0,0,1,0,1,102.0
13c08,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,137.0
13c1c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
13c28,12,10,1,0,0,0,0,1,0,0,12,0,0,0,0,1,138.0
13c58,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,1,138.0
13c6c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
13c70,6,0,1,1,0,1,0,0,0,2,3,0,0,1,0,1,130.0
13c88,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,134.0
13c8c,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,131.0
13c98,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
13cc8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,102.0
13cdc,11,5,3,1,0,1,0,0,0,0,5,5,0,1,0,4,119.5
13d08,6,0,1,1,0,1,0,0,0,1,2,1,1,1,0,2,102.0
13df8,8,5,2,0,0,0,0,1,0,0,8,0,0,0,0,4,66.25
13e18,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,102.0
13e20,8,0,2,1,0,1,0,0,0,1,5,1,0,1,0,2,122.5
13e44,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,102.0
13e4c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,137.0
13e50,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,103.0
13e58,6,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,130.0
13e70,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,131.0
13ea4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,130.5
13eac,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,87.0
13f38,5,2,2,0,0,1,0,0,0,0,2,2,0,1,0,1,102.0
13f4c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
13f54,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
13f84,5,2,2,0,0,0,1,0,0,0,4,0,0,0,1,1,139.0
13fc0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,131.0
13fcc,31,8,9,0,0,0,1,0,0,0,10,19,1,0,1,1,104.0
14048,27,0,8,0,0,0,1,0,0,0,9,12,5,0,1,1,132.0
140b4,19,0,4,0,0,0,1,0,0,0,5,12,1,0,1,1,132.0
14100,17,8,2,0,0,0,0,1,0,0,11,6,0,0,0,1,132.0
142d4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,104.0
142e0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,139.0
142e4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,66.66666666666667
142e8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,74.33333333333333
14314,11,3,4,0,0,1,0,0,0,1,4,3,2,1,0,1,137.0
14340,6,0,4,0,1,0,0,1,0,1,5,0,0,0,0,1,102.0
14358,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
1435c,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
14680,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
14684,7,3,3,0,0,0,1,0,0,0,3,3,0,0,1,1,102.0
146a0,10,0,3,2,0,1,0,0,0,1,7,0,1,1,0,1,137.0
14764,6,3,2,0,0,0,1,0,0,0,5,0,0,0,1,1,134.0
14884,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,138.0
148ac,5,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,137.0
149a8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
149b0,19,12,4,1,0,1,0,0,0,0,6,12,0,1,0,1,103.0
149fc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
14a88,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,131.0
14a94,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
14a98,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,137.0
14aa8,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,130.0
14b50,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,1,139.0
14b60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
14b68,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,87.0
14b70,6,0,2,0,0,1,0,0,0,0,5,0,0,1,0,1,137.0
14b74,5,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1,140.0
14b88,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,130.0
14b94,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,75.0
14bb8,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,2,89.5
14bc4,6,0,3,0,0,1,0,0,0,3,1,1,0,1,0,2,144.0
14bdc,15,12,2,0,0,0,0,1,0,0,15,0,0,0,0,1,130.0
14c18,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,134.0
14c24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
14c44,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,87.0
14c54,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,61.0
14c64,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,89.5
14c68,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,103.0
14dd4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,61.0
14de0,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,130.5
14e34,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,129.0
14f18,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,139.0
14f6c,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,132.0
14f84,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,102.0
14f8c,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,102.33333333333333
14f9c,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,60.0
14fa0,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,73.0
14fb0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
14fb8,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,138.0
1509c,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,139.0
150c4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
150cc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
150d0,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,103.0
1516c,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,139.0
151bc,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,131.0
151cc,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,103.0
151dc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
151e4,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,139.0
15210,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,130.0
1525c,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,162.0
15268,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,129.0
15274,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,137.0
1528c,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,103.0
15334,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,138.0
15344,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
15348,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,135.0
1534c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
15354,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
1535c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
15364,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,138.0
153c8,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,138.0
153dc,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,163.0
153f8,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,139.0
15424,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,132.0
15430,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,139.0
1543c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
15440,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,103.0
15458,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,132.0
15470,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,139.0
154bc,7,0,1,1,0,1,0,0,0,1,2,3,0,1,0,1,139.0
15514,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
1551c,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,104.0
15528,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,139.0
1553c,13,11,1,0,0,0,0,1,0,0,13,0,0,0,0,1,103.0
1557c,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,130.0
156d4,8,0,2,2,0,0,1,0,0,1,3,3,0,0,1,1,138.0
156f4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,138.0
1586c,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,138.0
15878,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
158f8,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
1591c,7,0,4,0,0,0,1,0,0,2,4,0,0,0,1,1,138.0
15938,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,132.0
15944,4,0,3,0,0,0,1,0,0,2,1,0,0,0,1,1,103.0
159c4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,139.0
159cc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
15b04,3,0,0,2,0,1,0,0,0,0,2,0,0,1,0,2,61.5
15b40,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2,87.0
15b4c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
15b50,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,131.0
15b58,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,131.0
15b68,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
15b70,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,103.0
15b74,21,0,4,9,0,1,0,0,0,8,11,0,1,1,0,1,103.0
15bac,7,0,1,4,0,1,0,0,0,4,2,0,0,1,0,5,36.4
15bc8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,6,39.5
15bd4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
15bd8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,131.0
15cf8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,86.5
15cfc,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,91.5
15d24,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,87.0
15d2c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,102.0
15d30,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
15d38,7,0,4,0,0,1,0,0,0,1,4,1,0,1,0,1,130.0
15d54,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,138.0
15d58,3,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,134.0
15d64,17,0,7,1,0,1,0,0,0,1,11,4,0,1,0,1,102.0
15da8,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,130.0
15db8,10,0,7,0,0,1,0,0,0,2,6,1,0,1,0,1,137.0
15dc4,7,0,4,0,0,1,0,0,0,2,3,1,0,1,0,1,102.0
15de0,7,0,4,2,0,0,1,0,0,2,4,0,0,0,1,1,130.0
15e0c,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,134.0
15e18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,132.5
15e1c,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,131.0
16398,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,2,103.5
163bc,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,88.0
163c4,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,2,79.5
16808,14,5,5,1,0,1,0,0,0,0,8,5,0,1,0,1,137.0
16840,14,5,5,1,0,0,1,0,0,1,10,1,1,0,1,1,137.0
168f8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,74.66666666666667
16da0,12,3,6,0,0,0,1,0,0,0,6,4,1,0,1,1,102.0
16dd0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
16dd8,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
16e0c,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,1,57.0
16e20,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,3,122.66666666666667
16e44,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,73.0
16e4c,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,3,66.66666666666667
16e80,6,4,1,0,0,1,0,0,0,0,1,4,0,1,0,3,59.333333333333336
16e98,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,3,77.0
16ea4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,47.333333333333336
16eac,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,101.33333333333333
16ed4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,3,77.33333333333333
16ee0,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,3,121.66666666666667
16eec,3,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,74.66666666666667
16ef8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,76.0
16efc,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,122.0
16f08,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,126.0
16f24,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,131.33333333333334
16f38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,74.66666666666667
