basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
103a8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,202.5
103b0,21,0,6,2,0,1,0,0,0,3,14,2,1,1,0,66,117.60606060606061
103f0,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,6,263.3333333333333
10404,7,3,3,0,0,0,0,1,0,0,7,0,0,0,0,6,102.0
10420,17,3,6,0,0,0,1,0,0,0,8,8,0,0,1,6,102.0
10464,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,254.0
1046c,18,0,5,3,0,1,0,0,0,3,12,1,1,1,0,204,96.37745098039215
104b4,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,204,28.475490196078432
104c0,22,0,13,0,0,0,1,0,0,4,17,0,0,0,1,1836,95.10403050108933
10518,23,0,7,4,0,1,0,0,0,3,16,2,1,1,0,1836,111.60893246187364
10560,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,204,85.19117647058823
10574,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,204,159.25
105a0,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,204,70.09313725490196
105b0,10,0,6,0,0,0,1,0,0,1,8,0,0,0,1,204,109.70588235294117
105d8,9,0,4,0,0,0,1,0,0,1,6,0,1,0,1,204,96.7843137254902
10600,13,0,3,2,0,1,0,0,0,1,9,2,0,1,0,204,116.86764705882354
10620,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,6,261.3333333333333
10634,7,3,3,0,0,0,0,1,0,0,7,0,0,0,0,6,215.66666666666666
10650,8,2,3,0,0,0,1,0,0,0,4,2,1,0,1,6,315.5
10670,27,0,14,0,0,1,0,0,0,3,17,2,4,1,0,6,204.16666666666666
10708,7,0,2,0,0,1,0,0,0,0,4,1,1,1,0,6,327.3333333333333
108a4,10,0,3,0,0,0,1,0,0,1,6,1,1,0,1,6,352.5
108cc,54,0,14,3,0,1,0,0,0,6,39,3,5,1,0,126,97.34920634920636
10994,4,0,1,0,0,1,0,0,0,0,2,1,0,1,0,6,193.5
109a4,37,0,9,9,0,0,1,0,0,3,26,3,4,0,1,6,297.1666666666667
10a38,25,0,8,0,0,1,0,0,0,2,16,4,2,1,0,36,125.63888888888889
10a88,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,6,264.3333333333333
10a9c,15,0,3,0,0,0,1,0,0,1,7,2,4,0,1,6,265.8333333333333
10ad8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,102.0
10ae0,10,0,1,0,0,0,1,0,0,0,6,0,3,0,1,6,102.0
10b08,21,0,7,0,0,1,0,0,0,2,12,3,3,1,0,6,261.3333333333333
10b44,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,6,258.3333333333333
10b5c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,33.666666666666664
10bd0,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,6,275.5
10be8,5,0,0,0,0,0,1,0,0,0,1,2,1,0,1,6,257.8333333333333
10bfc,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,204,81.36764705882354
10c04,28,0,10,0,0,1,0,0,0,3,18,3,3,1,0,204,109.30392156862744
10c5c,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,204,93.29901960784314
10c74,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,204,96.04901960784314
10d0c,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,204,88.73529411764706
10d24,9,0,3,0,0,1,0,0,0,0,6,1,1,1,0,204,93.54901960784314
10d30,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,6,47.333333333333336
10d48,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,102.0
10de0,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,6,269.5
10df8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,297.0
10e00,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60,107.36666666666666
10e08,37,0,16,0,0,1,0,0,0,5,24,3,4,1,0,60,116.4
10e6c,12,0,6,0,0,1,0,0,0,1,8,0,2,1,0,60,108.58333333333333
10e9c,9,0,3,0,0,1,0,0,0,0,6,1,1,1,0,60,89.7
10ea8,6,0,2,0,0,1,0,0,0,0,4,0,1,1,0,6,259.3333333333333
10ec0,25,0,11,0,0,0,1,0,0,3,16,0,5,0,1,6,298.3333333333333
10f24,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,6,102.16666666666667
10f38,13,1,5,2,0,1,0,0,0,0,9,3,0,1,0,19728,113.58880778588808
10f6c,50,1,16,5,0,0,0,1,0,5,37,7,1,0,0,9570,118.31692789968652
10f84,44,1,16,5,0,0,0,1,0,5,34,4,1,0,0,10158,109.10464658397322
11034,19,2,8,0,0,0,1,0,0,1,11,2,4,0,1,6,33.833333333333336
11080,12,0,3,0,0,0,1,0,0,0,5,5,1,0,1,6,102.16666666666667
110b0,8,0,1,0,0,0,1,0,0,1,3,2,1,0,1,264,128.1590909090909
110d0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2112,28.775094696969695
110d8,52,0,20,6,0,1,0,0,0,8,38,1,4,1,0,1056,99.96306818181819
1119c,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2298,20.259355961705833
111a8,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,1680,63.17619047619048
111b8,6,0,1,1,0,1,0,0,0,0,4,1,0,1,0,1674,63.53703703703704
111d0,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,900,102.25333333333333
111dc,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,864,28.75925925925926
111ec,12,0,3,2,0,1,0,0,0,0,9,2,0,1,0,36,66.91666666666667
1121c,6,0,2,0,0,0,1,0,0,0,3,2,0,0,1,6,249.83333333333334
11234,8,0,4,0,0,1,0,0,0,0,6,0,1,1,0,774,122.04263565891473
11254,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,744,88.47715053763442
11264,12,0,3,2,0,1,0,0,0,0,9,2,0,1,0,30,77.63333333333334
112ac,10,0,3,1,0,0,1,0,0,0,8,1,0,0,1,3354,75.09570661896244
112d4,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3354,105.74358974358974
112dc,10,0,2,1,0,1,0,0,0,0,7,2,0,1,0,2112,32.71306818181818
112f4,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,264,116.0
11304,29,0,15,0,0,1,0,0,0,4,18,1,5,1,0,264,97.97348484848484
11310,26,0,14,0,0,1,0,0,0,4,16,0,5,1,0,6,261.0
11378,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,6,271.6666666666667
11390,11,2,6,0,0,1,0,0,0,0,7,3,0,1,0,54,298.75925925925924
113bc,6,0,2,0,0,0,0,1,0,1,4,0,1,0,0,54,119.72222222222223
113d4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,203.0
113dc,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,150,101.14666666666666
113e4,8,0,3,2,0,1,0,0,0,1,6,0,0,1,0,3750,97.26746666666666
11404,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1878,73.16134185303514
11418,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1878,80.56123535676251
11420,57,0,21,6,0,1,0,0,0,8,41,2,5,1,0,1074,106.42085661080074
114e4,8,0,1,1,0,1,0,0,0,0,5,1,1,1,0,2676,96.7313153961136
114f0,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,113.84666666666666
11504,8,0,1,1,0,1,0,0,0,0,5,1,1,1,0,150,115.09333333333333
11510,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,102.0
11524,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,33.833333333333336
11528,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12,1382.0
11530,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,300,131.64
11538,5,0,2,1,0,1,0,0,0,0,4,0,0,1,0,7500,106.90466666666667
1154c,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,3900,26.024102564102563
11560,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3900,99.9251282051282
11568,57,0,21,6,0,1,0,0,0,8,41,2,5,1,0,2124,117.17749529190208
1162c,8,0,1,1,0,1,0,0,0,0,5,1,1,1,0,5376,101.4468005952381
11638,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,300,160.13333333333333
1164c,8,0,1,1,0,1,0,0,0,0,5,1,1,1,0,300,33.13666666666666
11658,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,12,54.25
1166c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,26.833333333333332
11670,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,102.0
11678,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,150,48.82666666666667
11684,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,3750,72.34506666666667
11694,4,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1200,115.61416666666666
11698,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2550,70.08156862745098
116a4,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1350,20.19851851851852
116b8,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1350,85.08444444444444
116c0,60,0,22,6,0,1,0,0,0,8,43,3,5,1,0,786,71.83715012722647
11784,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,2964,104.94197031039137
1179c,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,112.11333333333333
117b0,8,0,1,1,0,1,0,0,0,0,5,1,1,1,0,150,63.88
117bc,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,33.666666666666664
117d0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,273.0
117d4,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,203.83333333333334
117e0,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,150,132.98
117f0,5,0,0,0,0,0,1,0,0,0,1,3,0,0,1,48,56.395833333333336
117f4,4,0,0,0,0,0,1,0,0,0,1,2,0,0,1,102,51.92156862745098
11804,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,3750,23.0832
11814,4,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1200,21.390833333333333
11818,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2550,67.31803921568627
11824,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1254,29.07097288676236
11838,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1254,97.35645933014354
11840,60,0,22,6,0,1,0,0,0,8,43,3,5,1,0,714,102.0
11904,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,3036,64.22859025032938
1191c,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,83.24666666666667
11930,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,150,20.546666666666667
11948,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,232.5
1195c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,190.0
11960,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,195.0
11968,8,0,0,2,0,0,1,0,0,0,4,3,0,0,1,150,100.53333333333333
11988,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,3750,20.041866666666667
11998,9,0,1,2,0,1,0,0,0,0,6,2,0,1,0,1200,74.49916666666667
119b0,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2550,25.621960784313725
119bc,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1878,28.74600638977636
119d0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1878,76.4542066027689
119d8,60,0,22,6,0,1,0,0,0,8,43,3,5,1,0,1062,79.80885122410547
11a9c,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,2688,126.47172619047619
11ab4,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,110.06
11ac8,8,0,1,1,0,1,0,0,0,0,5,1,1,1,0,150,20.546666666666667
11ad4,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,213.83333333333334
11ae8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,206.83333333333334
11aec,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,207.16666666666666
11af8,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,150,20.546666666666667
11b08,4,0,0,0,0,0,1,0,0,0,0,3,0,0,1,48,62.479166666666664
11b0c,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,102,53.03921568627451
11b18,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,3750,20.0352
11b28,22,0,7,7,0,1,0,0,0,5,15,1,0,1,0,1200,64.055
11b2c,21,0,7,7,0,1,0,0,0,5,15,0,0,1,0,2550,20.463137254901962
11b80,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1734,20.296424452133795
11b94,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1734,66.83910034602076
11b9c,60,0,22,6,0,1,0,0,0,8,43,3,5,1,0,936,81.86217948717949
11c60,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,2814,20.78038379530917
11c78,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,88.98
11c8c,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,150,34.07333333333333
11ca4,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,194.0
11cb8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,198.16666666666666
11cbc,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,204.33333333333334
11cc8,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,150,92.74
11cd8,4,0,0,0,0,0,1,0,0,0,0,3,0,0,1,48,104.08333333333333
11cdc,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,102,114.26470588235294
11ce8,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,3750,25.503466666666668
11cf8,9,0,1,3,0,1,0,0,0,1,6,1,0,1,0,1200,37.00666666666667
11cfc,8,0,1,3,0,1,0,0,0,1,6,0,0,1,0,2550,24.5478431372549
11d1c,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,2400,78.49666666666667
11d30,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,768,79.0703125
11d38,8,0,6,1,0,1,0,0,0,1,6,0,0,1,0,2982,75.65526492287056
11d3c,7,0,5,1,0,1,0,0,0,1,5,0,0,1,0,768,23.161458333333332
11d58,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,2502,26.933253397282176
11d6c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2502,21.322941646682654
11d74,60,0,22,6,0,1,0,0,0,8,43,3,5,1,0,1374,77.73653566229986
11e38,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,2376,62.725589225589225
11e50,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,35.13333333333333
11e64,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,150,71.38666666666667
11e7c,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,195.33333333333334
11e90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,33.666666666666664
11e94,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,190.16666666666666
11ea0,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,150,55.96666666666667
11eb0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,1,48,64.35416666666667
11eb4,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,102,40.450980392156865
11ec0,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,3750,25.808533333333333
11ed0,4,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1200,108.75333333333333
11ed4,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2550,34.015686274509804
11ee0,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,2400,20.14625
11ef4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,768,37.518229166666664
11efc,13,0,8,2,0,1,0,0,0,2,10,0,0,1,0,2982,27.184775318578136
11f00,12,0,7,2,0,1,0,0,0,2,9,0,0,1,0,768,36.419270833333336
11f30,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1878,39.50479233226837
11f44,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1878,93.02183173588925
11f4c,60,0,22,6,0,1,0,0,0,8,43,3,5,1,0,1074,114.81657355679702
12010,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,2676,69.5829596412556
12028,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,150,96.98666666666666
1203c,11,0,2,1,0,1,0,0,0,0,7,2,1,1,0,150,78.99333333333334
12054,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,6,282.0
12068,7,2,4,0,0,0,0,1,0,0,7,0,0,0,0,6,33.666666666666664
1206c,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,48,607.75
12084,8,1,3,0,0,0,1,0,0,0,3,4,0,0,1,2400,129.47916666666666
120a4,8,0,3,0,0,1,0,0,0,1,5,0,1,1,0,30366,106.67371402226173
120c4,24,0,11,2,0,1,0,0,0,3,17,2,1,1,0,3018,128.03611663353215
12104,8,0,1,2,0,1,0,0,0,0,6,1,0,1,0,27348,103.14882258300425
12110,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,2400,130.79583333333332
12124,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2400,117.42458333333333
12130,14,0,5,0,0,1,0,0,0,2,9,0,2,1,0,9978,113.25365804770495
12168,14,0,5,0,0,1,0,0,0,2,9,0,2,1,0,4122,109.31125667151868
121a0,14,0,5,0,0,1,0,0,0,2,9,0,2,1,0,2196,118.12704918032787
121d8,20,0,10,0,0,1,0,0,0,3,14,0,2,1,0,1566,101.4661558109834
12228,7,0,2,0,0,1,0,0,0,1,4,0,1,1,0,900,115.31777777777778
12244,7,0,4,0,0,1,0,0,0,0,6,0,0,1,0,324,120.53703703703704
12260,22,0,11,0,0,1,0,0,0,3,16,0,2,1,0,30,102.03333333333333
122b8,22,0,11,0,0,1,0,0,0,3,16,0,2,1,0,30,192.4
12310,15,0,8,0,0,1,0,0,0,1,11,2,0,1,0,876,106.54794520547945
12324,10,0,5,0,0,1,0,0,0,0,8,1,0,1,0,9102,113.56240386728192
12330,7,0,4,0,0,1,0,0,0,0,6,0,0,1,0,2400,106.58166666666666
1234c,5,1,2,0,0,0,0,1,0,0,5,0,0,0,0,2400,139.20125
12360,8,2,2,0,0,0,1,0,0,0,2,5,0,0,1,48,171.5
12380,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1152,124.15277777777777
12388,29,0,14,4,0,1,0,0,0,4,22,0,2,1,0,27648,110.25629340277777
123fc,33,0,19,3,0,1,0,0,0,4,26,0,2,1,0,13452,109.84634255129349
12480,31,0,16,4,0,1,0,0,0,4,24,0,2,1,0,7002,106.81433876035419
124fc,35,0,21,3,0,1,0,0,0,4,28,0,2,1,0,3114,110.63872832369943
12588,29,0,14,4,0,1,0,0,0,4,22,0,2,1,0,25890,110.45735805330243
125fc,33,0,19,3,0,1,0,0,0,4,26,0,2,1,0,14196,106.89109608340378
12680,31,0,16,4,0,1,0,0,0,4,24,0,2,1,0,7884,112.92808219178082
126fc,35,0,21,3,0,1,0,0,0,4,28,0,2,1,0,3990,101.2671679197995
12788,16,0,8,0,0,1,0,0,0,1,11,2,1,1,0,4068,132.09882005899706
1279c,11,0,5,0,0,1,0,0,0,0,8,1,1,1,0,23580,110.8815945716709
127a8,8,0,4,0,0,1,0,0,0,0,6,0,1,1,0,1152,121.26736111111111
127c8,11,0,5,0,0,1,0,0,0,0,8,1,1,1,0,1152,102.79427083333333
127d4,8,0,4,0,0,1,0,0,0,0,6,0,1,1,0,48,102.02083333333333
127f4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,48,130.97916666666666
127fc,9,0,0,0,0,0,1,0,0,0,3,4,1,0,1,1200,134.75
12820,34,0,13,7,0,1,0,0,0,4,26,1,2,1,0,30000,106.60863333333333
128a8,9,0,2,1,0,0,1,0,0,1,5,1,1,0,1,15888,104.78575025176234
128cc,14,0,3,1,0,1,0,0,0,1,8,3,1,1,0,14112,107.98816609977324
128f0,5,0,0,1,0,1,0,0,0,0,3,1,0,1,0,15888,103.83081570996978
12904,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14982,82.07889467360833
1290c,12,0,3,1,0,1,0,0,0,1,7,2,1,1,0,15018,107.72253296044747
12910,11,0,2,1,0,1,0,0,0,1,6,2,1,1,0,14982,83.06320918435456
12928,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,1200,139.3425
1293c,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1200,108.65833333333333
12948,13,0,4,1,0,1,0,0,0,1,8,2,1,1,0,1200,126.475
12968,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,48,322.0625
1297c,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,48,102.0
12988,15,0,2,0,0,0,1,0,0,2,7,5,0,0,1,30,102.0
12994,12,0,1,0,0,0,1,0,0,1,6,4,0,0,1,18,289.8888888888889
12a00,11,0,5,0,0,1,0,0,0,1,7,0,2,1,0,48,141.9375
12a2c,10,0,5,0,0,0,1,0,0,2,5,2,0,0,1,48,143.20833333333334
12a54,9,0,0,0,0,0,1,0,0,0,3,4,1,0,1,1200,131.2475
12a78,34,0,13,7,0,1,0,0,0,4,26,1,2,1,0,30000,108.4087
12b00,9,0,2,1,0,0,1,0,0,1,5,1,1,0,1,16146,104.2372723894463
12b24,19,0,4,1,0,1,0,0,0,1,11,4,2,1,0,13854,110.47257109859969
12b48,10,0,1,1,0,1,0,0,0,0,6,2,1,1,0,16146,110.52626037408646
12b5c,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,1200,125.775
12b70,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1200,135.69916666666666
12b7c,13,0,4,1,0,1,0,0,0,1,8,2,1,1,0,1200,132.2225
12b9c,5,0,0,1,0,1,0,0,0,0,3,0,1,1,0,48,99.95833333333333
12bb0,6,2,2,0,0,0,0,1,0,0,6,0,0,0,0,48,102.0
12bc8,25,1,11,0,0,0,1,0,0,2,15,5,2,0,1,6,61.0
12c2c,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,48,43.854166666666664
12c3c,70,0,34,4,0,1,0,0,0,9,52,1,7,1,0,36,58.72222222222222
12d54,29,0,14,2,0,0,1,0,0,4,19,1,4,0,1,24,102.0
12dc8,42,0,20,3,0,1,0,0,0,4,30,3,4,1,0,12,183.75
12e48,10,0,2,1,0,1,0,0,0,0,7,2,0,1,0,36,49.44444444444444
12e60,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,6,33.666666666666664
12e70,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,200.66666666666666
12e78,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,42,46.166666666666664
12e88,45,0,24,3,0,1,0,0,0,6,31,1,6,1,0,24,71.29166666666667
12f3c,55,0,27,3,0,0,1,0,0,9,40,1,4,0,1,24,109.875
13068,10,0,2,1,0,1,0,0,0,0,7,2,0,1,0,42,21.976190476190474
13080,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,6,244.16666666666666
13090,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,6,88.33333333333333
130a4,9,2,3,0,0,0,1,0,0,0,3,4,1,0,1,6,33.833333333333336
130c8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,102.16666666666667
130cc,15,0,6,0,0,0,1,0,0,1,9,0,4,0,1,6,280.1666666666667
13108,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,277.6666666666667
13110,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,48,93.58333333333333
1311c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,48,284.5833333333333
13120,7,0,3,0,0,1,0,0,0,0,5,1,0,1,0,48,59.8125
1313c,8,0,1,1,0,1,0,0,0,0,5,2,0,1,0,12,102.0
1314c,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,36,22.27777777777778
1315c,15,0,6,0,0,0,1,0,0,1,9,0,4,0,1,48,226.39583333333334
13198,7,0,2,1,0,1,0,0,0,0,5,1,0,1,0,48,134.77083333333334
131a4,4,0,1,1,0,1,0,0,0,0,3,0,0,1,0,6,229.0
131b4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,74.66666666666667
131bc,5,0,0,2,0,1,0,0,0,0,4,0,0,1,0,6,51.0
131d0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,6,191.33333333333334
131dc,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,6,218.83333333333334
131e8,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,6,33.666666666666664
131fc,9,2,4,0,0,0,1,0,0,0,5,3,0,0,1,1,132.0
13220,7,2,3,0,0,0,0,1,0,0,6,1,0,0,0,1,102.0
1323c,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,137.0
13254,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,130.0
1326c,8,2,3,0,0,0,1,0,0,0,3,4,0,0,1,2,103.5
